"id","date","interaction","type"
"57045",2017-08-15,"Reclaimed","move"
"57045",2019-01-15,"Foster","move"
"57045",2019-02-13,"Adoption","move"
"57046",2017-08-26,"Adoption","move"
"57047",2017-08-28,"Adoption","move"
"57048",2017-08-15,"Reclaimed","move"
"57049",2017-08-16,"Reclaimed","move"
"57050",2017-09-29,"Adoption","move"
"57051",2017-08-27,"Adoption","move"
"57052",2017-08-25,"Adoption","move"
"57053",2017-08-22,"Adoption","move"
"57054",2017-09-08,"Adoption","move"
"57055",2017-08-25,"Adoption","move"
"57055",2017-08-28,"Adoption","move"
"57055",2017-09-13,"Adoption","move"
"57056",2017-08-26,"Adoption","move"
"57057",2017-08-25,"Adoption","move"
"57058",2017-08-25,"Adoption","move"
"57059",2017-08-23,"Adoption","move"
"57060",2017-08-25,"Adoption","move"
"57061",2017-08-26,"Adoption","move"
"57062",2017-08-25,"Foster","move"
"57062",2017-11-02,"Adoption","move"
"57062",2018-02-02,"Adoption","move"
"57064",2017-08-25,"Foster","move"
"57064",2017-11-02,"Adoption","move"
"57065",2017-08-20,"Foster","move"
"57065",2017-09-01,"Foster","move"
"57065",2017-09-05,"Foster","move"
"57065",2017-09-26,"Adoption","move"
"57066",2017-08-22,"Adoption","move"
"57069",2017-09-03,"Adoption","move"
"57070",2017-09-21,"Adoption","move"
"57070",2017-12-17,"Adoption","move"
"57071",2017-09-19,"Adoption","move"
"57072",2017-08-19,"Reclaimed","move"
"57074",2017-09-28,"Adoption","move"
"57075",2017-08-18,"Reclaimed","move"
"57077",2017-09-05,"Adoption","move"
"57079",2017-08-27,"Transfer","move"
"57080",2017-08-27,"Transfer","move"
"57081",2017-08-27,"Transfer","move"
"57082",2017-08-27,"Transfer","move"
"57083",2017-08-27,"Transfer","move"
"57084",2017-09-02,"Foster","move"
"57084",2018-01-02,"Adoption","move"
"57085",2017-09-02,"Foster","move"
"57085",2017-12-19,"Adoption","move"
"57086",2017-09-02,"Foster","move"
"57086",2017-12-19,"Adoption","move"
"57087",2017-09-15,"Adoption","move"
"57088",2017-09-23,"Adoption","move"
"57089",2017-08-30,"Adoption","move"
"57090",2017-09-14,"Adoption","move"
"57091",2017-08-26,"Adoption","move"
"57092",2017-09-16,"Foster","move"
"57092",2017-11-25,"Foster","move"
"57092",2018-04-17,"Adoption","move"
"57095",2017-08-19,"Foster","move"
"57095",2017-10-06,"Adoption","move"
"57096",2017-08-19,"Foster","move"
"57096",2017-10-13,"Adoption","move"
"57097",2017-08-19,"Foster","move"
"57097",2017-10-14,"Adoption","move"
"57098",2017-08-19,"Foster","move"
"57098",2017-09-30,"Adoption","move"
"57099",2017-08-19,"Foster","move"
"57099",2017-10-01,"Adoption","move"
"57100",2017-08-21,"Reclaimed","move"
"57101",2017-08-21,"Reclaimed","move"
"57102",2017-08-21,"Reclaimed","move"
"57103",2017-08-21,"Reclaimed","move"
"57107",2017-09-26,"Adoption","move"
"57108",2017-09-15,"Adoption","move"
"57109",2017-09-15,"Adoption","move"
"57110",2017-09-06,"Foster","move"
"57110",2017-10-05,"Adoption","move"
"57111",2017-09-20,"Adoption","move"
"57111",2017-11-14,"Adoption","move"
"57111",2018-05-16,"Reclaimed","move"
"57111",2018-06-02,"Transfer","move"
"57112",2017-09-22,"Adoption","move"
"57112",2018-07-03,"Adoption","move"
"57113",2017-08-29,"Adoption","move"
"57114",2017-08-29,"Adoption","move"
"57116",2017-08-20,"Reclaimed","move"
"57117",2017-09-02,"Adoption","move"
"57118",2017-08-29,"Transfer","move"
"57120",2017-08-22,"Reclaimed","move"
"57122",2017-08-22,"Reclaimed","move"
"57123",2017-08-22,"Reclaimed","move"
"57124",2017-09-01,"Adoption","move"
"57126",2017-08-22,"Reclaimed","move"
"57129",2017-08-16,"Foster","move"
"57129",2017-10-01,"Foster","move"
"57129",2017-10-17,"Adoption","move"
"57130",2017-08-16,"Foster","move"
"57130",2017-10-01,"Foster","move"
"57130",2017-10-20,"Adoption","move"
"57131",2017-08-16,"Foster","move"
"57131",2017-10-01,"Foster","move"
"57131",2017-10-21,"Adoption","move"
"57132",2017-08-16,"Foster","move"
"57132",2017-10-01,"Foster","move"
"57132",2017-10-18,"Adoption","move"
"57132",2019-06-20,"Reclaimed","move"
"57132",2020-02-17,"Reclaimed","move"
"57133",2017-08-16,"Foster","move"
"57133",2017-10-01,"Foster","move"
"57133",2017-10-25,"Adoption","move"
"57134",2017-08-16,"Foster","move"
"57134",2017-10-01,"Foster","move"
"57134",2017-10-18,"Foster","move"
"57134",2017-10-21,"Adoption","move"
"57136",2017-08-23,"Reclaimed","move"
"57137",2018-02-07,"Adoption","move"
"57138",2017-09-02,"Adoption","move"
"57139",2017-08-25,"Reclaimed","move"
"57140",2017-09-25,"Foster","move"
"57140",2018-01-16,"Adoption","move"
"57141",2017-09-08,"Adoption","move"
"57142",2017-09-02,"Foster","move"
"57142",2017-11-03,"Adoption","move"
"57145",2017-08-30,"Adoption","move"
"57146",2017-08-27,"Foster","move"
"57146",2017-08-29,"Foster","move"
"57146",2017-09-13,"Foster","move"
"57146",2017-09-14,"Transfer","move"
"57147",2017-09-13,"Foster","move"
"57147",2017-09-14,"Transfer","move"
"57148",2017-09-13,"Foster","move"
"57148",2017-09-14,"Transfer","move"
"57149",2017-09-13,"Adoption","move"
"57150",2017-09-19,"Adoption","move"
"57151",2017-09-19,"Adoption","move"
"57152",2017-09-02,"Adoption","move"
"57154",2017-08-23,"Reclaimed","move"
"57157",2017-08-23,"Foster","move"
"57157",2017-10-06,"Adoption","move"
"57158",2017-08-23,"Reclaimed","move"
"57159",2017-09-02,"Foster","move"
"57159",2017-10-11,"Foster","move"
"57159",2017-11-15,"Adoption","move"
"57160",2017-09-02,"Foster","move"
"57160",2017-11-02,"Foster","move"
"57160",2017-11-18,"Adoption","move"
"57161",2017-09-02,"Foster","move"
"57161",2017-11-02,"Foster","move"
"57161",2017-11-15,"Adoption","move"
"57162",2017-09-02,"Foster","move"
"57162",2017-11-02,"Foster","move"
"57162",2017-11-18,"Adoption","move"
"57163",2017-09-09,"Transfer","move"
"57165",2017-08-24,"Reclaimed","move"
"57166",2017-09-02,"Adoption","move"
"57167",2017-09-01,"Adoption","move"
"57167",2017-12-05,"Reclaimed","move"
"57167",2018-02-01,"Adoption","move"
"57169",2017-09-02,"Adoption","move"
"57170",2017-09-18,"Adoption","move"
"57171",2017-09-13,"Adoption","move"
"57172",2017-09-13,"Adoption","move"
"57174",2017-09-02,"Reclaimed","move"
"57175",2017-09-01,"Adoption","move"
"57176",2017-09-03,"Adoption","move"
"57177",2017-09-01,"Adoption","move"
"57178",2017-09-01,"Adoption","move"
"57180",2017-09-06,"Adoption","move"
"57180",2017-10-23,"Reclaimed","move"
"57181",2017-09-25,"Adoption","move"
"57182",2017-10-01,"Adoption","move"
"57186",2017-08-31,"Adoption","move"
"57187",2017-09-08,"Adoption","move"
"57188",2017-09-26,"Adoption","move"
"57189",2017-08-28,"Transfer","move"
"57190",2017-08-27,"Adoption","move"
"57190",2019-08-08,"Adoption","move"
"57191",2017-09-01,"Adoption","move"
"57192",2017-10-17,"Adoption","move"
"57195",2017-08-29,"Reclaimed","move"
"57195",2017-09-03,"Reclaimed","move"
"57195",2017-09-13,"Reclaimed","move"
"57195",2019-07-27,"Reclaimed","move"
"57195",2019-10-12,"Reclaimed","move"
"57195",2019-10-21,"Reclaimed","move"
"57196",2017-09-22,"Adoption","move"
"57197",2017-08-28,"Foster","move"
"57197",2017-10-12,"Adoption","move"
"57200",2017-09-03,"Foster","move"
"57200",2017-10-11,"Foster","move"
"57200",2017-11-15,"Adoption","move"
"57201",2017-08-28,"Reclaimed","move"
"57201",2017-09-21,"Adoption","move"
"57202",2017-08-28,"Adoption","move"
"57203",2017-08-28,"Adoption","move"
"57204",2017-09-25,"Adoption","move"
"57207",2017-11-13,"Adoption","move"
"57208",2017-09-12,"Adoption","move"
"57209",2017-08-30,"Reclaimed","move"
"57210",2017-09-08,"Reclaimed","move"
"57211",2017-09-02,"Adoption","move"
"57212",2017-09-07,"Foster","move"
"57212",2017-09-22,"Adoption","move"
"57213",2017-09-07,"Foster","move"
"57213",2017-12-23,"Foster","move"
"57213",2018-02-24,"Adoption","move"
"57214",2017-09-07,"Foster","move"
"57215",2017-09-07,"Foster","move"
"57216",2017-09-07,"Foster","move"
"57217",2017-09-07,"Foster","move"
"57217",2018-03-20,"Adoption","move"
"57218",2017-09-07,"Foster","move"
"57219",2017-09-12,"Adoption","move"
"57220",2017-09-26,"Adoption","move"
"57223",2017-09-03,"Adoption","move"
"57223",2017-09-15,"Adoption","move"
"57224",2018-01-19,"Adoption","move"
"57225",2017-08-30,"Adoption","move"
"57226",2017-09-22,"Adoption","move"
"57229",2017-09-22,"Adoption","move"
"57230",2017-09-07,"Reclaimed","move"
"57231",2017-09-01,"Reclaimed","move"
"57232",2017-09-02,"Reclaimed","move"
"57234",2017-09-01,"Reclaimed","move"
"57235",2017-09-06,"Foster","move"
"57235",2017-12-22,"Adoption","move"
"57236",2017-09-06,"Foster","move"
"57236",2017-11-21,"Adoption","move"
"57237",2017-09-06,"Foster","move"
"57237",2017-12-13,"Adoption","move"
"57238",2017-09-06,"Foster","move"
"57238",2017-11-18,"Adoption","move"
"57239",2017-09-06,"Foster","move"
"57239",2017-11-21,"Adoption","move"
"57240",2017-09-15,"Adoption","move"
"57241",2017-09-09,"Adoption","move"
"57242",2017-09-15,"Adoption","move"
"57243",2017-09-15,"Adoption","move"
"57244",2017-09-11,"Adoption","move"
"57245",2017-09-02,"Foster","move"
"57245",2017-10-06,"Adoption","move"
"57246",2017-09-02,"Foster","move"
"57246",2017-10-06,"Adoption","move"
"57247",2017-09-02,"Foster","move"
"57247",2017-10-06,"Adoption","move"
"57248",2017-09-02,"Foster","move"
"57248",2017-10-06,"Adoption","move"
"57249",2017-09-02,"Foster","move"
"57249",2017-10-06,"Adoption","move"
"57250",2017-09-02,"Reclaimed","move"
"57250",2018-12-18,"Reclaimed","move"
"57251",2017-10-02,"Foster","move"
"57251",2017-10-24,"Foster","move"
"57251",2017-11-04,"Adoption","move"
"57252",2017-09-03,"Reclaimed","move"
"57253",2017-09-14,"Reclaimed","move"
"57254",2017-09-05,"Reclaimed","move"
"57255",2017-09-05,"Reclaimed","move"
"57257",2017-09-12,"Adoption","move"
"57258",2017-09-01,"Reclaimed","move"
"57259",2017-09-19,"Adoption","move"
"57260",2017-09-19,"Adoption","move"
"57260",2018-03-06,"Adoption","move"
"57261",2017-09-19,"Adoption","move"
"57261",2018-03-06,"Adoption","move"
"57262",2017-09-20,"Adoption","move"
"57263",2017-09-19,"Adoption","move"
"57264",2017-09-20,"Adoption","move"
"57265",2017-09-20,"Adoption","move"
"57266",2017-09-19,"Adoption","move"
"57266",2018-03-06,"Adoption","move"
"57267",2017-09-10,"Adoption","move"
"57268",2017-09-10,"Adoption","move"
"57269",2017-09-10,"Foster","move"
"57269",2017-10-01,"Stolen","move"
"57270",2017-09-10,"Foster","move"
"57270",2017-10-01,"Adoption","move"
"57271",2017-10-02,"Adoption","move"
"57272",2017-12-17,"Adoption","move"
"57274",2017-09-09,"Transfer","move"
"57275",2017-09-09,"Transfer","move"
"57276",2017-09-03,"Foster","move"
"57276",2017-12-05,"Adoption","move"
"57277",2017-09-03,"Foster","move"
"57277",2017-12-05,"Adoption","move"
"57278",2017-09-09,"Foster","move"
"57278",2017-09-27,"Adoption","move"
"57278",2018-05-06,"Reclaimed","move"
"57278",2018-07-14,"Adoption","move"
"57280",2017-09-05,"Reclaimed","move"
"57280",2018-12-21,"Adoption","move"
"57281",2017-09-19,"Reclaimed","move"
"57281",2017-10-27,"Adoption","move"
"57282",2017-09-12,"Adoption","move"
"57283",2017-09-05,"Reclaimed","move"
"57285",2017-09-09,"Reclaimed","move"
"57285",2018-05-22,"Adoption","move"
"57288",2017-09-17,"Adoption","move"
"57289",2017-09-05,"Foster","move"
"57290",2017-09-05,"Foster","move"
"57290",2017-11-06,"Adoption","move"
"57291",2017-09-05,"Foster","move"
"57291",2017-11-03,"Adoption","move"
"57292",2017-09-05,"Foster","move"
"57292",2017-11-03,"Adoption","move"
"57293",2017-09-09,"Adoption","move"
"57294",2017-09-19,"Adoption","move"
"57295",2017-09-19,"Adoption","move"
"57296",2017-09-19,"Adoption","move"
"57297",2017-09-19,"Adoption","move"
"57299",2017-11-19,"Adoption","move"
"57300",2017-09-09,"Foster","move"
"57300",2017-10-01,"Foster","move"
"57300",2017-10-18,"Adoption","move"
"57301",2017-09-09,"Foster","move"
"57301",2017-10-12,"Adoption","move"
"57302",2017-09-09,"Foster","move"
"57302",2017-10-01,"Foster","move"
"57302",2017-10-18,"Adoption","move"
"57305",2017-09-06,"Transfer","move"
"57306",2017-09-06,"Transfer","move"
"57307",2017-10-27,"Adoption","move"
"57309",2017-09-26,"Adoption","move"
"57312",2017-09-14,"Reclaimed","move"
"57317",2017-10-06,"Foster","move"
"57317",2017-12-01,"Adoption","move"
"57318",2017-10-06,"Foster","move"
"57318",2017-11-19,"Adoption","move"
"57319",2017-10-06,"Foster","move"
"57319",2017-11-19,"Adoption","move"
"57320",2017-10-06,"Foster","move"
"57320",2017-11-19,"Adoption","move"
"57321",2017-09-15,"Transfer","move"
"57322",2017-09-15,"Foster","move"
"57322",2017-10-14,"Foster","move"
"57322",2017-10-21,"Foster","move"
"57322",2018-01-19,"Adoption","move"
"57324",2017-09-08,"Reclaimed","move"
"57324",2017-10-12,"Reclaimed","move"
"57324",2018-05-02,"Reclaimed","move"
"57324",2018-05-21,"Reclaimed","move"
"57325",2017-09-08,"Reclaimed","move"
"57325",2018-04-02,"Reclaimed","move"
"57325",2018-04-17,"Adoption","move"
"57327",2017-09-10,"Foster","move"
"57327",2017-11-03,"Adoption","move"
"57328",2017-09-10,"Foster","move"
"57328",2017-10-14,"Adoption","move"
"57329",2017-09-10,"Foster","move"
"57329",2017-10-17,"Adoption","move"
"57330",2017-09-09,"Reclaimed","move"
"57331",2017-09-15,"Foster","move"
"57333",2017-09-10,"Foster","move"
"57333",2017-10-13,"Adoption","move"
"57333",2017-10-30,"Adoption","move"
"57334",2017-09-11,"Foster","move"
"57334",2017-09-17,"Adoption","move"
"57335",2017-09-29,"Adoption","move"
"57335",2017-10-02,"Adoption","move"
"57336",2017-09-30,"Adoption","move"
"57336",2018-01-26,"Adoption","move"
"57336",2019-04-07,"Reclaimed","move"
"57337",2017-10-07,"Adoption","move"
"57338",2017-09-25,"Adoption","move"
"57339",2017-09-09,"Reclaimed","move"
"57340",2017-09-09,"Reclaimed","move"
"57341",2017-09-09,"Reclaimed","move"
"57343",2017-09-14,"Adoption","move"
"57344",2017-10-13,"Adoption","move"
"57344",2017-10-27,"Adoption","move"
"57345",2017-09-15,"Adoption","move"
"57346",2017-09-22,"Adoption","move"
"57347",2017-09-20,"Adoption","move"
"57348",2017-10-21,"Adoption","move"
"57349",2017-09-15,"Adoption","move"
"57350",2017-09-15,"Adoption","move"
"57351",2017-09-15,"Adoption","move"
"57352",2017-09-16,"Adoption","move"
"57352",2019-08-02,"Adoption","move"
"57353",2017-09-12,"Foster","move"
"57353",2017-10-20,"Transfer","move"
"57354",2017-12-12,"Adoption","move"
"57355",2017-09-16,"Adoption","move"
"57355",2017-12-22,"Adoption","move"
"57356",2017-09-17,"Adoption","move"
"57357",2017-09-12,"Foster","move"
"57357",2017-12-26,"Adoption","move"
"57358",2017-09-27,"Adoption","move"
"57359",2017-10-13,"Adoption","move"
"57360",2017-09-14,"Adoption","move"
"57361",2017-09-16,"Adoption","move"
"57362",2017-09-23,"Adoption","move"
"57363",2017-09-29,"Adoption","move"
"57364",2017-09-19,"Transfer","move"
"57365",2017-09-19,"Transfer","move"
"57366",2017-09-19,"Transfer","move"
"57367",2017-09-19,"Transfer","move"
"57368",2017-11-04,"Adoption","move"
"57371",2017-10-23,"Foster","move"
"57371",2017-12-23,"Adoption","move"
"57372",2017-10-23,"Foster","move"
"57372",2017-11-09,"Adoption","move"
"57373",2017-10-23,"Foster","move"
"57373",2017-11-11,"Adoption","move"
"57374",2017-10-23,"Foster","move"
"57374",2017-11-18,"Adoption","move"
"57375",2017-10-23,"Foster","move"
"57375",2017-11-11,"Adoption","move"
"57376",2017-10-23,"Foster","move"
"57376",2017-11-19,"Adoption","move"
"57377",2017-10-23,"Foster","move"
"57377",2017-11-20,"Adoption","move"
"57378",2017-10-23,"Foster","move"
"57378",2017-11-13,"Adoption","move"
"57379",2017-09-19,"Transfer","move"
"57380",2017-09-27,"Adoption","move"
"57380",2018-12-06,"Reclaimed","move"
"57381",2017-09-11,"Reclaimed","move"
"57382",2017-09-15,"Adoption","move"
"57383",2017-10-27,"Adoption","move"
"57384",2017-09-25,"Foster","move"
"57384",2017-10-07,"Foster","move"
"57384",2017-11-29,"Adoption","move"
"57385",2017-10-31,"Adoption","move"
"57386",2017-09-25,"Foster","move"
"57386",2017-10-07,"Foster","move"
"57386",2017-12-01,"Adoption","move"
"57387",2017-09-19,"Transfer","move"
"57388",2017-09-20,"Adoption","move"
"57389",2017-09-16,"Adoption","move"
"57390",2017-09-16,"Adoption","move"
"57391",2017-09-12,"Reclaimed","move"
"57391",2017-09-27,"Reclaimed","move"
"57391",2018-03-22,"Reclaimed","move"
"57391",2018-04-08,"Reclaimed","move"
"57393",2017-10-10,"Transfer","move"
"57394",2017-10-04,"Adoption","move"
"57396",2017-12-23,"Adoption","move"
"57396",2018-01-28,"Adoption","move"
"57401",2017-11-05,"Adoption","move"
"57402",2017-09-22,"Adoption","move"
"57403",2017-09-29,"Adoption","move"
"57404",2017-09-22,"Adoption","move"
"57405",2017-09-23,"Adoption","move"
"57406",2017-09-20,"Adoption","move"
"57407",2017-09-20,"Adoption","move"
"57408",2017-09-20,"Adoption","move"
"57409",2017-09-20,"Adoption","move"
"57410",2017-10-13,"Adoption","move"
"57411",2017-09-19,"Foster","move"
"57411",2017-10-12,"Foster","move"
"57411",2017-10-20,"Adoption","move"
"57414",2017-10-28,"Adoption","move"
"57415",2017-10-14,"Foster","move"
"57415",2017-11-22,"Adoption","move"
"57416",2017-11-20,"Transfer","move"
"57417",2017-10-30,"Foster","move"
"57417",2017-12-08,"Adoption","move"
"57418",2017-10-30,"Foster","move"
"57418",2017-12-09,"Adoption","move"
"57419",2017-09-19,"Transfer","move"
"57420",2017-09-19,"Transfer","move"
"57421",2017-09-25,"Adoption","move"
"57422",2017-09-21,"Adoption","move"
"57423",2017-09-19,"Transfer","move"
"57424",2017-09-19,"Transfer","move"
"57425",2017-09-28,"Adoption","move"
"57426",2017-09-27,"Adoption","move"
"57429",2017-10-14,"Foster","move"
"57429",2017-11-20,"Adoption","move"
"57430",2017-10-06,"Adoption","move"
"57430",2017-12-04,"Transfer","move"
"57431",2017-09-16,"Foster","move"
"57431",2017-10-13,"Adoption","move"
"57432",2017-09-16,"Foster","move"
"57432",2017-10-11,"Adoption","move"
"57433",2017-10-08,"Adoption","move"
"57433",2017-10-08,"Foster","move"
"57434",2017-09-22,"Foster","move"
"57434",2017-10-10,"Adoption","move"
"57435",2017-09-18,"Foster","move"
"57435",2017-10-13,"Adoption","move"
"57436",2017-09-22,"Foster","move"
"57436",2017-10-07,"Adoption","move"
"57437",2017-09-18,"Foster","move"
"57437",2017-10-05,"Adoption","move"
"57438",2017-09-22,"Foster","move"
"57438",2017-10-08,"Adoption","move"
"57439",2017-10-08,"Foster","move"
"57439",2017-10-08,"Adoption","move"
"57440",2017-09-22,"Foster","move"
"57440",2017-10-07,"Adoption","move"
"57444",2017-11-04,"Adoption","move"
"57445",2017-09-27,"Transfer","move"
"57446",2017-09-20,"Adoption","move"
"57447",2017-10-11,"Adoption","move"
"57448",2017-10-10,"Adoption","move"
"57449",2017-11-03,"Adoption","move"
"57450",2017-10-17,"Adoption","move"
"57451",2017-09-19,"Foster","move"
"57451",2017-10-12,"Foster","move"
"57451",2017-10-24,"Adoption","move"
"57453",2017-11-01,"Foster","move"
"57453",2018-01-17,"Adoption","move"
"57454",2017-09-21,"Adoption","move"
"57455",2017-09-22,"Adoption","move"
"57457",2017-09-28,"Adoption","move"
"57459",2017-09-18,"Transfer","move"
"57460",2017-09-18,"Transfer","move"
"57462",2017-10-27,"Adoption","move"
"57464",2017-09-26,"Adoption","move"
"57465",2017-10-02,"Adoption","move"
"57466",2017-10-05,"Adoption","move"
"57467",2017-10-10,"Foster","move"
"57467",2017-11-20,"Adoption","move"
"57468",2017-09-19,"Reclaimed","move"
"57469",2017-09-19,"Reclaimed","move"
"57470",2017-10-27,"Adoption","move"
"57471",2017-10-01,"Adoption","move"
"57477",2017-09-19,"Reclaimed","move"
"57477",2018-07-05,"Adoption","move"
"57485",2017-10-10,"Adoption","move"
"57487",2017-09-21,"Reclaimed","move"
"57488",2017-09-25,"Adoption","move"
"57490",2017-09-21,"Reclaimed","move"
"57491",2017-12-27,"Adoption","move"
"57491",2018-06-29,"Adoption","move"
"57492",2017-09-21,"Reclaimed","move"
"57493",2017-09-21,"Reclaimed","move"
"57494",2017-10-02,"Reclaimed","move"
"57495",2017-10-06,"Adoption","move"
"57496",2017-09-27,"Transfer","move"
