"id","date","movementdate","interaction","type","duration"
"61751",2018-12-13,2018-11-30,"Stray","return",0
"61751",2019-01-10,2018-12-18,"Stray","return",0
"61752",2019-10-03,2018-12-06,"Incompatible with owner lifestyle","return",0
"61759",2019-01-25,2018-12-14,"Incompatible with owner lifestyle","return",0
"61760",2018-12-06,2018-11-30,"Stray","return",0
"61761",2018-12-06,2018-11-30,"Stray","return",0
"61762",2018-12-06,2018-11-30,"Stray","return",0
"61763",2018-12-06,2018-11-30,"Stray","return",0
"61766",2019-01-22,2018-11-29,"Stray","return",0
"61779",2019-04-12,2018-12-20,"Return adopt - lifestyle issue","return",0
"61786",2019-01-08,2018-12-18,"Stray","return",0
"61787",2019-08-12,2018-12-07,"Incompatible with owner lifestyle","return",0
"61787",2019-08-23,2019-08-17,"Incompatible with owner lifestyle","return",0
"61787",2019-09-10,2019-09-09,"Landlord issues","return",0
"61801",2018-12-15,2018-12-07,"Incompatible with owner lifestyle","return",0
"61803",2018-12-15,2018-12-07,"Incompatible with owner lifestyle","return",0
"61805",2019-08-06,2018-12-13,"Moving","return",0
"61813",2018-12-04,2018-12-04,"Unable to Afford","return",0
"61814",2019-03-05,2019-01-14,"Stray","return",0
"61829",2019-02-06,2019-01-04,"Stray","return",0
"61857",2018-12-10,2018-12-09,"Stray","return",0
"61867",2019-06-10,2018-12-19,"Stray","return",0
"61869",2018-12-11,2018-12-11,"Biting","return",0
"61876",2019-02-06,2019-01-26,"Stray","return",0
"61881",2018-12-28,2018-12-13,"Stray","return",0
"61881",2019-01-29,2019-01-04,"Stray","return",0
"61885",2019-08-28,2018-12-12,"Stray","return",0
"61891",2019-02-12,2018-12-30,"Return Adopt - Behavior","return",0
"61891",2019-05-21,2019-03-01,"Abandoned","return",0
"61894",2019-04-20,2018-12-14,"Stray","return",0
"61897",2019-01-04,2018-12-30,"Stray","return",0
"61902",2019-01-03,2018-12-15,"Stray","return",0
"61903",2019-01-29,2018-12-18,"Stray","return",0
"61904",2019-01-03,2018-12-15,"Stray","return",0
"61905",2019-01-24,2018-12-14,"Stray","return",0
"61906",2019-01-24,2018-12-14,"Stray","return",0
"61907",2019-03-09,2018-12-18,"Stray","return",0
"61908",2019-02-01,2019-01-15,"Stray","return",0
"61915",2019-02-18,2019-01-10,"Stray","return",0
"61915",2019-06-25,2019-02-21,"Behavioral Issues","return",0
"61922",2019-03-01,2019-01-31,"Stray","return",0
"61922",2019-03-11,2019-03-01,"Stray","return",0
"61922",2019-04-09,2019-03-23,"Stray","return",0
"61924",2019-03-10,2019-02-03,"Stray","return",0
"61925",2019-01-09,2018-12-15,"Stray","return",0
"61926",2019-01-09,2018-12-15,"Stray","return",0
"61927",2019-01-09,2018-12-15,"Stray","return",0
"61928",2019-01-09,2018-12-15,"Stray","return",0
"61929",2019-01-09,2018-12-15,"Stray","return",0
"61930",2019-01-09,2018-12-15,"Stray","return",0
"61935",2018-12-19,2018-12-19,"Incompatible with owner lifestyle","return",0
"61942",2019-01-05,2018-12-29,"Stray","return",0
"61950",2019-03-06,2019-02-02,"Stray","return",0
"61962",2019-01-15,2018-12-24,"Stray","return",0
"61965",2019-05-14,2019-02-19,"Stray","return",0
"61966",2019-03-08,2019-02-23,"Stray","return",0
"61966",2019-04-11,2019-03-08,"Stray","return",0
"61966",2019-05-24,2019-04-11,"Stray","return",0
"61966",2019-06-01,2019-05-26,"Stray","return",0
"61966",2019-06-13,2019-06-04,"Stray","return",0
"61968",2018-12-28,2018-12-22,"Stray","return",0
"61968",2019-01-29,2019-01-04,"Stray","return",0
"61975",2019-01-16,2019-01-14,"Stray","return",0
"61975",2019-08-01,2019-01-16,"Stray","return",0
"61979",2019-01-16,2018-12-21,"Stray","return",0
"61980",2019-01-16,2018-12-21,"Stray","return",0
"61985",2019-03-05,2019-01-19,"Stray","return",0
"61986",2019-03-19,2019-01-24,"Return adopt - lifestyle issue","return",0
"61992",2019-01-08,2019-01-07,"Incompatible with other pets","return",0
"62000",2019-01-17,2018-12-30,"Stray","return",0
"62001",2019-01-17,2018-12-30,"Stray","return",0
"62006",2019-01-14,2019-01-07,"Incompatible with other pets","return",0
"62009",2019-03-05,2019-02-11,"Stray","return",0
"62009",2020-01-10,2019-03-05,"Biting","return",0
"62010",2019-01-06,2019-01-02,"Stray","return",0
"62016",2019-01-31,2019-01-09,"Stray","return",0
"62016",2019-02-06,2019-01-31,"Incompatible with owner lifestyle","return",0
"62018",2019-01-07,2019-01-07,"Incompatible with owner lifestyle","return",0
"62021",2019-01-08,2018-12-30,"Stray","return",0
"62023",2019-03-23,2019-01-23,"Biting","return",0
"62031",2019-03-06,2019-01-08,"Stray","return",0
"62031",2019-05-07,2019-03-18,"Stray","return",0
"62035",2019-01-28,2019-01-26,"Incompatible with other pets","return",0
"62038",2019-01-24,2019-01-10,"Stray","return",0
"62039",2019-06-29,2019-01-19,"Incompatible with owner lifestyle","return",0
"62040",2019-06-29,2019-01-19,"Incompatible with owner lifestyle","return",0
"62041",2019-01-24,2019-01-10,"Stray","return",0
"62046",2019-02-21,2018-12-31,"Stray","return",0
"62047",2019-02-21,2018-12-31,"Stray","return",0
"62048",2019-02-21,2018-12-31,"Stray","return",0
"62049",2019-02-21,2018-12-31,"Stray","return",0
"62050",2019-02-21,2018-12-31,"Stray","return",0
"62055",2019-12-09,2019-01-23,"Allergies","return",0
"62059",2019-04-27,2019-01-09,"Stray","return",0
"62059",2019-05-01,2019-05-01,"Incompatible with owner lifestyle","return",0
"62065",2019-02-12,2019-01-18,"Stray","return",0
"62066",2019-01-23,2019-01-18,"Sick/Injured","return",0
"62066",2019-04-28,2019-02-02,"Stray","return",0
"62071",2019-04-08,2019-01-17,"Stray","return",0
"62075",2019-02-06,2019-01-11,"Stray","return",0
"62075",2019-02-11,2019-02-06,"Stray","return",0
"62080",2019-01-26,2019-01-19,"Incompatible with owner lifestyle","return",0
"62081",2019-05-09,2019-02-04,"Stray","return",0
"62081",2019-05-31,2019-05-16,"Stray","return",0
"62095",2019-02-13,2019-01-22,"Stray","return",0
"62098",2019-07-12,2019-01-29,"Incompatible with owner lifestyle","return",0
"62107",2019-01-24,2019-01-22,"Incompatible with other pets","return",0
"62122",2019-01-23,2019-01-19,"Stray","return",0
"62132",2019-10-31,2019-01-24,"Owner requested Euthanasia","return",0
"62135",2019-03-01,2019-02-01,"Stray","return",0
"62137",2019-03-16,2019-01-25,"Return Adopt - Behavior","return",0
"62150",2019-03-02,2019-02-09,"Unsuitable Accommodation","return",0
"62153",2019-05-12,2019-05-05,"Stray","return",0
"62163",2019-07-31,2019-02-15,"Incompatible with owner lifestyle","return",0
"62168",2019-03-27,2019-02-20,"Stray","return",0
"62168",2019-08-29,2019-05-13,"Stray","return",0
"62168",2019-09-11,2019-09-08,"Stray","return",0
"62180",2019-01-24,2019-01-24,"Incompatible with owner lifestyle","return",0
"62182",2019-03-18,2019-01-25,"Unsuitable Accommodation","return",0
"62183",2019-03-18,2019-01-25,"Unsuitable Accommodation","return",0
"62192",2019-06-28,2019-03-05,"Stray","return",0
"62199",2019-02-08,2019-01-29,"Stray","return",0
"62200",2019-02-06,2019-01-29,"Stray","return",0
"62201",2019-02-06,2019-01-29,"Stray","return",0
"62202",2019-02-06,2019-01-29,"Stray","return",0
"62203",2019-02-06,2019-01-29,"Stray","return",0
"62205",2019-05-10,2019-01-26,"Stray","return",0
"62205",2019-05-22,2019-05-10,"Stray","return",0
"62208",2019-02-10,2019-02-05,"Allergies","return",0
"62212",2019-03-08,2019-02-06,"Incompatible with owner lifestyle","return",0
"62212",2019-03-26,2019-03-13,"Return Adopt - Other","return",0
"62216",2019-03-09,2019-02-14,"Stray","return",0
"62216",2019-07-29,2019-05-16,"Biting","return",0
"62220",2019-03-01,2019-01-30,"Stray","return",0
"62222",2019-02-22,2019-02-19,"Stray","return",0
"62222",2019-02-26,2019-02-24,"Stray","return",0
"62226",2019-03-02,2019-02-22,"Incompatible with owner lifestyle","return",0
"62227",2019-04-23,2019-02-01,"Stray","return",0
"62232",2019-02-28,2019-02-05,"Stray","return",0
"62235",2019-03-02,2019-02-24,"Incompatible with other pets","return",0
"62236",2019-03-15,2019-02-17,"Return adopt - lifestyle issue","return",0
"62237",2019-05-10,2019-02-24,"Incompatible with owner lifestyle","return",0
"62241",2019-02-05,2019-02-01,"Stray","return",0
"62241",2019-02-06,2019-02-05,"Stray","return",0
"62243",2019-02-20,2019-02-19,"Stray","return",0
"62244",2019-02-22,2019-02-21,"Return Adopt - Behavior","return",0
"62244",2019-03-07,2019-03-05,"Stray","return",0
"62252",2019-03-01,2019-02-15,"Stray","return",0
"62252",2019-04-25,2019-03-01,"Stray","return",0
"62254",2019-03-31,2019-02-07,"Stray","return",0
"62255",2019-03-31,2019-02-07,"Stray","return",0
"62260",2019-04-01,2019-02-09,"Return Adopt - Behavior","return",0
"62260",2019-04-10,2019-04-04,"Return Adopt - Behavior","return",0
"62266",2019-05-29,2019-02-08,"Incompatible with owner lifestyle","return",0
"62267",2019-03-11,2019-02-08,"Stray","return",0
"62268",2019-02-19,2019-02-08,"Incompatible with owner lifestyle","return",0
"62268",2019-07-20,2019-02-22,"Incompatible with owner lifestyle","return",0
"62288",2019-03-23,2019-03-22,"Stray","return",0
"62294",2019-02-18,2019-02-16,"Incompatible with other pets","return",0
"62294",2019-02-28,2019-02-18,"Behavioral Issues","return",0
"62295",2019-03-04,2019-02-14,"Incompatible with other pets","return",0
"62296",2019-09-12,2019-02-16,"Stray","return",0
"62296",2020-01-29,2019-09-12,"Stray","return",0
"62296",2019-09-12,2019-09-12,"Incompatible with owner lifestyle","return",0
"62299",2019-04-20,2019-02-09,"Stray","return",0
"62300",2019-04-27,2019-02-09,"Stray","return",0
"62301",2019-04-20,2019-02-09,"Stray","return",0
"62304",2019-04-18,2019-02-09,"Stray","return",0
"62305",2019-04-27,2019-02-09,"Stray","return",0
"62306",2019-02-27,2019-02-09,"Stray","return",0
"62309",2019-03-07,2019-02-15,"Stray","return",0
"62332",2019-03-19,2019-02-19,"Stray","return",0
"62337",2019-04-29,2019-03-01,"Stray","return",0
"62340",2019-03-19,2019-02-20,"Stray","return",0
"62341",2019-02-21,2019-02-19,"Stray","return",0
"62346",2019-03-13,2019-02-19,"Stray","return",0
"62355",2019-03-05,2019-02-26,"Stray","return",0
"62364",2019-03-21,2019-02-22,"Stray","return",0
"62371",2019-07-26,2019-02-26,"Moving","return",0
"62378",2019-04-22,2019-03-08,"Return adopt - lifestyle issue","return",0
"62385",2019-03-28,2019-03-24,"Stray","return",0
"62392",2019-03-27,2019-02-19,"Stray","return",0
"62401",2019-03-08,2019-02-26,"Stray","return",0
"62420",2019-03-26,2019-02-27,"Stray","return",0
"62420",2020-01-11,2019-03-26,"Incompatible with owner lifestyle","return",0
"62420",2020-01-21,2020-01-18,"Stray","return",0
"62434",2019-09-20,2019-03-07,"Moving","return",0
"62434",2019-10-08,2019-09-27,"Return Adopt - Behavior","return",0
"62438",2019-03-07,2019-03-06,"Incompatible with other pets","return",0
"62440",2019-03-12,2019-02-28,"Stray","return",0
"62442",2019-03-20,2019-03-02,"Stray","return",0
"62443",2019-03-26,2019-03-02,"Stray","return",0
"62444",2019-03-20,2019-03-02,"Stray","return",0
"62445",2019-03-20,2019-03-02,"Stray","return",0
"62447",2019-05-09,2019-03-08,"Stray","return",0
"62449",2019-03-14,2019-03-01,"Stray","return",0
"62449",2019-03-30,2019-03-15,"Stray","return",0
"62449",2019-04-12,2019-03-30,"Stray","return",0
"62452",2019-04-20,2019-02-09,"Stray","return",0
"62461",2019-12-31,2019-03-21,"Stray","return",0
"62464",2019-04-01,2019-03-25,"Return adopt - lifestyle issue","return",0
"62465",2019-04-01,2019-03-25,"Return adopt - lifestyle issue","return",0
"62466",2019-02-28,2019-02-28,"Incompatible with owner lifestyle","return",0
"62467",2019-02-28,2019-02-28,"Incompatible with owner lifestyle","return",0
"62468",2019-02-28,2019-02-28,"Incompatible with owner lifestyle","return",0
"62469",2019-02-28,2019-02-28,"Incompatible with owner lifestyle","return",0
"62470",2019-03-16,2019-03-14,"Stray","return",0
"62480",2019-03-24,2019-03-03,"Stray","return",0
"62485",2020-01-10,2019-03-05,"Stray","return",0
"62490",2019-04-01,2019-03-13,"Stray","return",0
"62490",2019-08-14,2019-04-01,"Behavioral Issues","return",0
"62490",2019-08-17,2019-08-14,"Stray","return",0
"62495",2020-02-17,2019-03-14,"Cremation","return",0
"62507",2019-06-04,2019-05-11,"Stray","return",0
"62513",2019-05-02,2019-03-12,"Stray","return",0
"62516",2019-03-19,2019-03-15,"Return adopt - lifestyle issue","return",0
"62518",2019-04-09,2019-04-07,"Stray","return",0
"62518",2019-06-01,2019-05-01,"Stray","return",0
"62527",2019-04-08,2019-03-15,"Stray","return",0
"62529",2020-01-26,2019-03-14,"Stray","return",0
"62530",2019-04-05,2019-03-14,"Stray","return",0
"62530",2019-05-30,2019-04-13,"Stray","return",0
"62545",2019-04-24,2019-04-03,"Stray","return",0
"62545",2019-04-26,2019-04-26,"Stray","return",0
"62555",2019-05-03,2019-04-15,"Incompatible with owner lifestyle","return",0
"62556",2019-05-03,2019-04-15,"Incompatible with owner lifestyle","return",0
"62563",2019-08-16,2019-06-21,"Stray","return",0
"62565",2019-08-16,2019-06-21,"Stray","return",0
"62569",2019-05-10,2019-04-03,"Incompatible with other pets","return",0
"62584",2019-04-13,2019-03-31,"Return Adopt - Behavior","return",0
"62588",2019-03-28,2019-03-28,"Incompatible with owner lifestyle","return",0
"62597",2019-04-06,2019-03-29,"Stray","return",0
"62600",2020-01-10,2019-03-26,"Unsuitable Accommodation","return",0
"62610",2019-12-20,2019-04-08,"Incompatible with owner lifestyle","return",0
"62611",2019-05-14,2019-04-09,"Return Adopt - Behavior","return",0
"62612",2019-04-09,2019-04-06,"Stray","return",0
"62612",2019-05-25,2019-05-24,"Incompatible with other pets","return",0
"62622",2019-08-20,2019-06-17,"Stray","return",0
"62622",2019-09-03,2019-08-30,"Stray","return",0
"62627",2019-05-25,2019-04-02,"Stray","return",0
"62632",2019-06-11,2019-05-03,"Stray","return",0
"62644",2019-07-25,2019-04-05,"Return adopt - lifestyle issue","return",0
"62644",2019-08-23,2019-08-17,"Return Adopt - Behavior","return",0
"62644",2019-09-06,2019-08-26,"Return Adopt - Behavior","return",0
"62650",2019-05-30,2019-04-04,"Incompatible with owner lifestyle","return",0
"62651",2019-05-30,2019-04-04,"Incompatible with owner lifestyle","return",0
"62652",2019-05-03,2019-03-29,"Stray","return",0
"62653",2019-05-03,2019-03-29,"Stray","return",0
"62656",2019-04-16,2019-04-05,"Stray","return",0
"62656",2019-05-03,2019-04-27,"Stray","return",0
"62661",2019-03-31,2019-03-31,"Owner requested Euthanasia","return",0
"62665",2019-03-31,2019-03-31,"Biting","return",0
"62683",2019-07-25,2019-07-23,"Stray","return",0
"62683",2019-08-29,2019-08-27,"Stray","return",0
"62683",2019-09-05,2019-09-03,"Stray","return",0
"62691",2019-06-04,2019-03-20,"Stray","return",0
"62692",2019-05-21,2019-03-20,"Stray","return",0
"62693",2019-05-20,2019-03-20,"Stray","return",0
"62694",2019-05-20,2019-03-20,"Stray","return",0
"62695",2019-06-04,2019-03-20,"Stray","return",0
"62695",2019-08-12,2019-06-08,"Stray","return",0
"62703",2019-05-14,2019-04-12,"Stray","return",0
"62704",2019-04-29,2019-04-12,"Stray","return",0
"62705",2019-04-29,2019-04-03,"Stray","return",0
"62706",2019-05-15,2019-04-06,"Stray","return",0
"62707",2019-04-29,2019-04-12,"Stray","return",0
"62708",2019-04-29,2019-04-03,"Stray","return",0
"62709",2019-05-03,2019-04-06,"Stray","return",0
"62710",2019-04-29,2019-04-03,"Stray","return",0
"62711",2019-04-29,2019-04-03,"Stray","return",0
"62712",2019-05-20,2019-04-06,"Stray","return",0
"62713",2019-05-15,2019-04-06,"Stray","return",0
"62714",2019-05-15,2019-04-06,"Stray","return",0
"62715",2019-05-15,2019-04-06,"Stray","return",0
"62716",2019-05-15,2019-04-06,"Stray","return",0
"62716",2019-05-24,2019-05-22,"Return Adopt - Behavior","return",0
"62722",2019-04-11,2019-04-06,"Return Adopt - Behavior","return",0
"62722",2019-06-21,2019-04-13,"Stray","return",0
"62729",2019-12-24,2019-04-28,"Stray","return",0
"62734",2019-06-11,2019-04-12,"Stray","return",0
"62735",2019-05-15,2019-04-05,"Stray","return",0
"62735",2019-06-06,2019-05-15,"Stray","return",0
"62736",2019-05-15,2019-04-05,"Stray","return",0
"62736",2019-06-06,2019-05-17,"Stray","return",0
"62737",2019-05-15,2019-04-05,"Stray","return",0
"62737",2019-06-06,2019-05-15,"Stray","return",0
"62738",2019-05-15,2019-04-05,"Stray","return",0
"62738",2019-06-06,2019-05-15,"Stray","return",0
"62739",2019-05-15,2019-04-05,"Stray","return",0
"62739",2019-06-06,2019-05-15,"Stray","return",0
"62749",2019-04-18,2019-04-16,"Return Adopt - Behavior","return",0
"62752",2019-04-23,2019-04-18,"Stray","return",0
"62758",2019-05-24,2019-04-10,"Stray","return",0
"62762",2019-04-24,2019-04-17,"Stray","return",0
"62764",2019-06-07,2019-03-20,"Stray","return",0
"62774",2019-06-18,2019-05-03,"Return Adopt - Behavior","return",0
"62775",2019-06-03,2019-04-08,"Stray","return",0
"62776",2019-06-03,2019-04-08,"Stray","return",0
"62777",2019-06-03,2019-04-08,"Stray","return",0
"62778",2019-06-03,2019-04-08,"Stray","return",0
"62779",2019-06-03,2019-04-08,"Stray","return",0
"62780",2019-06-03,2019-04-08,"Stray","return",0
"62785",2019-05-24,2019-04-10,"Stray","return",0
"62786",2019-05-24,2019-04-10,"Stray","return",0
"62787",2019-05-24,2019-04-10,"Stray","return",0
"62789",2019-05-24,2019-04-13,"Stray","return",0
"62789",2019-08-23,2019-05-24,"Stray","return",0
"62804",2019-08-17,2019-08-11,"Stray","return",0
"62805",2019-04-22,2019-04-22,"Incompatible with owner lifestyle","return",0
"62813",2019-06-03,2019-04-13,"Stray","return",0
"62814",2019-06-03,2019-04-13,"Stray","return",0
"62815",2019-06-03,2019-04-13,"Stray","return",0
"62817",2019-06-03,2019-04-13,"Stray","return",0
"62822",2019-04-20,2019-04-18,"Return adopt - lifestyle issue","return",0
"62831",2019-04-16,2019-04-14,"Stray","return",0
"62832",2019-04-16,2019-04-14,"Stray","return",0
"62833",2019-04-25,2019-04-25,"Stray","return",0
"62837",2019-04-30,2019-04-19,"Stray","return",0
"62840",2019-04-22,2019-04-20,"Stray","return",0
"62840",2019-06-21,2019-05-11,"Stray","return",0
"62841",2019-05-20,2019-04-23,"Stray","return",0
"62842",2019-05-20,2019-04-23,"Stray","return",0
"62845",2019-06-09,2019-04-17,"Stray","return",0
"62846",2019-06-04,2019-04-17,"Stray","return",0
"62847",2019-06-04,2019-04-17,"Stray","return",0
"62848",2019-06-09,2019-04-17,"Stray","return",0
"62849",2019-06-04,2019-04-17,"Stray","return",0
"62850",2019-06-04,2019-04-17,"Stray","return",0
"62851",2019-06-04,2019-04-17,"Stray","return",0
"62852",2019-06-09,2019-04-17,"Stray","return",0
"62854",2019-06-04,2019-04-17,"Stray","return",0
"62855",2019-06-04,2019-04-17,"Stray","return",0
"62856",2019-06-04,2019-04-17,"Stray","return",0
"62857",2019-06-04,2019-04-17,"Stray","return",0
"62858",2019-06-09,2019-04-17,"Stray","return",0
"62859",2019-06-09,2019-04-17,"Stray","return",0
"62867",2019-04-18,2019-04-17,"Stray","return",0
"62867",2019-05-03,2019-04-18,"Stray","return",0
"62871",2019-06-25,2019-04-18,"Stray","return",0
"62872",2019-06-23,2019-04-18,"Stray","return",0
"62873",2019-06-20,2019-04-18,"Stray","return",0
"62874",2019-06-21,2019-04-18,"Stray","return",0
"62875",2019-06-20,2019-04-18,"Stray","return",0
"62876",2019-06-23,2019-04-18,"Stray","return",0
"62877",2019-06-20,2019-04-18,"Stray","return",0
"62878",2019-06-23,2019-04-18,"Stray","return",0
"62879",2019-06-23,2019-04-18,"Stray","return",0
"62880",2019-06-21,2019-04-18,"Stray","return",0
"62883",2019-05-01,2019-04-20,"Stray","return",0
