"id","intakedate","movementdate","returndate","returnedreason"
"61221",2018-10-05,2018-10-05,2018-10-16,"Stray"
"61222",2018-10-05,2018-10-05,2018-10-20,"Stray"
"61223",2018-10-05,2018-10-05,2019-01-08,"Stray"
"61224",2018-10-05,2018-10-05,2018-10-20,"Stray"
"61225",2018-10-05,2018-10-05,2018-11-19,"Stray"
"61227",2018-10-06,2018-11-20,2018-11-26,"Stray"
"61227",2018-10-06,2018-12-10,2019-06-04,"Incompatible with owner lifestyle"
"61229",2018-10-06,2018-10-25,2018-12-01,"Stray"
"61230",2018-10-06,2018-10-12,2018-12-21,"Stray"
"61233",2018-10-06,2018-11-04,2018-11-05,"Sick/Injured"
"61243",2018-10-07,2018-10-14,2018-12-01,"Stray"
"61245",2018-10-07,2018-10-12,2018-11-08,"Stray"
"61248",2018-10-08,2018-10-15,2018-10-24,"Stray"
"61249",2018-10-08,2018-10-15,2018-10-24,"Stray"
"61258",2018-10-09,2018-10-12,2018-11-08,"Stray"
"61265",2018-10-10,2018-10-20,2018-12-22,"Stray"
"61266",2018-10-10,2018-10-13,2018-11-21,"Stray"
"61269",2018-10-10,2018-10-15,2018-10-24,"Stray"
"61271",2018-10-10,2019-01-07,2019-01-18,"Incompatible with owner lifestyle"
"61271",2018-10-10,2019-02-11,2019-04-01,"Stray"
"61279",2018-10-04,2018-10-19,2018-11-27,"Stray"
"61287",2018-10-11,2018-10-17,2018-11-29,"Incompatible with owner lifestyle"
"61290",2018-10-11,2018-10-27,2018-11-03,"Stray"
"61296",2018-10-11,2018-10-13,2019-01-26,"Stray"
"61299",2018-10-11,2018-10-13,2019-01-26,"Stray"
"61300",2018-10-11,2018-10-13,2018-12-29,"Stray"
"61301",2018-10-11,2018-10-13,2019-01-26,"Stray"
"61322",2018-10-14,2018-10-15,2018-10-24,"Stray"
"61330",2018-10-15,2018-10-17,2018-10-17,"Incompatible with other pets"
"61338",2018-10-16,2018-10-17,2019-06-06,"Stray"
"61341",2018-10-16,2018-10-19,2018-11-27,"Stray"
"61342",2018-10-16,2018-10-19,2018-11-27,"Stray"
"61350",2018-10-16,2018-10-18,2018-10-22,"Sick/Injured"
"61350",2018-10-16,2018-10-22,2018-10-22,"Incompatible with owner lifestyle"
"61356",2018-10-17,2018-10-24,2018-10-24,"Stray"
"61362",2018-10-17,2018-10-18,2019-09-09,"Stray"
"61364",2018-10-17,2018-11-16,2018-11-17,"Stray"
"61367",2018-10-18,2018-11-10,2018-12-13,"Stray"
"61382",2018-10-19,2018-11-16,2018-12-06,"Stray"
"61383",2018-10-19,2018-11-16,2018-12-06,"Stray"
"61384",2018-10-19,2018-11-16,2018-12-07,"Stray"
"61384",2018-10-19,2018-12-08,2018-12-18,"Stray"
"61384",2018-10-19,2018-12-18,2018-12-20,"Incompatible with owner lifestyle"
"61384",2018-10-19,2018-12-20,2018-12-31,"Stray"
"61384",2018-10-19,2018-12-31,2019-02-01,"Return Adopt - Behavior"
"61384",2018-10-19,2019-02-01,2019-03-01,"Stray"
"61384",2018-10-19,2019-03-01,2019-03-10,"Incompatible with owner lifestyle"
"61384",2018-10-19,2019-03-10,2019-03-25,"Stray"
"61384",2018-10-19,2019-03-25,2019-04-23,"Stray"
"61384",2018-10-19,2019-04-26,2019-06-21,"Stray"
"61389",2018-10-19,2018-11-04,2018-11-30,"Stray"
"61390",2018-10-19,2018-10-20,2018-11-09,"Stray"
"61392",2018-10-19,2018-10-20,2018-10-25,"Stray"
"61396",2018-08-28,2018-08-12,2018-11-03,"Stray"
"61405",2018-10-20,2018-10-22,2018-12-14,"Stray"
"61407",2018-10-21,2018-10-31,2019-08-31,"Incompatible with owner lifestyle"
"61409",2018-10-22,2018-11-05,2018-11-14,"Allergies"
"61409",2018-10-22,2018-12-05,2018-12-11,"Incompatible with owner lifestyle"
"61415",2018-10-22,2018-10-23,2018-10-24,"Stray"
"61415",2018-10-22,2018-10-25,2018-12-12,"Stray"
"61415",2018-10-22,2018-12-31,2019-01-09,"Stray"
"61416",2018-10-22,2018-10-23,2018-10-24,"Stray"
"61416",2018-10-22,2018-10-25,2018-12-12,"Stray"
"61416",2018-10-22,2018-12-31,2019-01-09,"Stray"
"61417",2018-10-22,2018-10-23,2018-10-24,"Stray"
"61417",2018-10-22,2018-10-25,2018-12-12,"Stray"
"61417",2018-10-22,2018-12-31,2019-01-11,"Stray"
"61418",2018-10-22,2018-10-23,2018-10-24,"Stray"
"61418",2018-10-22,2018-10-25,2018-12-12,"Stray"
"61418",2018-10-22,2018-12-31,2019-01-09,"Stray"
"61419",2018-10-22,2018-10-23,2018-10-24,"Stray"
"61419",2018-10-22,2018-10-25,2018-12-12,"Stray"
"61419",2018-10-22,2018-12-31,2019-01-09,"Stray"
"61424",2018-10-22,2018-11-08,2018-11-11,"Incompatible with owner lifestyle"
"61438",2018-10-23,2018-12-22,2019-02-05,"Incompatible with owner lifestyle"
"61441",2018-10-23,2018-11-16,2018-12-11,"Stray"
"61442",2018-10-23,2018-10-24,2018-10-24,"Owner Deceased"
"61452",2018-10-24,2018-11-05,2018-11-15,"Stray"
"61454",2018-10-25,2018-11-30,2018-12-14,"Stray"
"61456",2018-10-25,2018-11-30,2018-12-14,"Stray"
"61458",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61458",2018-10-25,2018-11-17,2018-11-28,"Stray"
"61459",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61459",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61460",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61460",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61461",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61461",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61461",2018-10-25,2018-12-18,2019-06-11,"Incompatible with owner lifestyle"
"61462",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61462",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61462",2018-10-25,2018-12-18,2019-08-06,"Stray"
"61463",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61463",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61464",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61464",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61465",2018-10-25,2018-10-26,2018-11-17,"Stray"
"61465",2018-10-25,2018-11-17,2018-12-15,"Stray"
"61465",2018-10-25,2018-12-18,2019-09-07,"Incompatible with owner lifestyle"
"61469",2018-10-25,2018-11-05,2018-11-08,"Incompatible with owner lifestyle"
"61518",2018-10-30,2018-11-18,2018-11-28,"Biting"
"61519",2018-10-30,2018-12-07,2018-12-27,"Stray"
"61523",2018-10-31,2018-11-09,2018-11-25,"Biting"
"61523",2018-10-31,2018-12-03,2018-12-17,"Stray"
"61528",2018-11-01,2018-11-09,2019-01-27,"Stray"
"61528",2018-11-01,2019-01-29,2019-02-15,"Stray"
"61532",2018-11-01,2018-12-14,2019-06-10,"Moving"
"61538",2018-11-02,2018-12-17,2018-12-18,"Incompatible with other pets"
"61540",2018-11-02,2018-11-18,2019-01-11,"Stray"
"61542",2018-11-02,2019-01-13,2019-01-25,"Stray"
"61542",2018-11-02,2019-01-25,2019-05-24,"Stray"
"61542",2018-11-02,2019-06-08,2019-07-25,"Stray"
"61544",2018-11-02,2018-11-08,2018-12-28,"Stray"
"61545",2018-11-02,2018-11-08,2018-12-02,"Stray"
"61545",2018-11-02,2018-12-04,2018-12-12,"Incompatible with other pets"
"61548",2018-11-02,2018-11-03,2019-01-10,"Stray"
"61548",2018-11-02,2019-01-10,2019-01-29,"Stray"
"61552",2018-11-03,2018-11-21,2018-11-27,"Stray"
"61558",2018-11-03,2018-11-19,2019-07-18,"Stray"
"61558",2018-11-03,2019-07-23,2020-01-09,"Landlord issues"
"61564",2018-11-04,2018-11-13,2018-11-19,"Incompatible with owner lifestyle"
"61565",2018-11-04,2018-11-27,2019-03-28,"Incompatible with owner lifestyle"
"61566",2018-11-04,2018-11-27,2019-03-28,"Incompatible with owner lifestyle"
"61569",2018-11-05,2018-11-30,2019-01-11,"Stray"
"61577",2018-11-05,2018-11-10,2018-12-20,"Stray"
"61578",2018-11-05,2018-11-16,2018-12-20,"Stray"
"61583",2018-11-05,2018-12-04,2018-12-06,"Rabies Monitoring"
"61588",2018-11-07,2018-11-14,2018-11-20,"Stray"
"61591",2018-11-07,2018-11-27,2018-12-24,"Stray"
"61592",2018-11-07,2019-02-20,2019-02-21,"Return Adopt - Other"
"61592",2018-11-07,2019-02-23,2019-10-30,"Landlord issues"
"61596",2018-11-07,2018-11-16,2018-12-22,"Stray"
"61597",2018-11-08,2018-12-02,2018-12-17,"Stray"
"61604",2018-11-08,2018-11-10,2018-12-20,"Stray"
"61605",2018-11-08,2018-11-10,2018-12-20,"Stray"
"61606",2018-11-08,2018-11-10,2019-01-16,"Stray"
"61607",2018-11-08,2018-11-19,2018-11-30,"Unsuitable Accommodation"
"61608",2018-11-08,2018-12-14,2018-12-20,"Incompatible with owner lifestyle"
"61614",2018-11-09,2018-11-09,2018-11-17,"Stray"
"61615",2018-11-09,2018-11-09,2019-01-06,"Stray"
"61616",2018-11-09,2018-11-09,2019-01-14,"Stray"
"61642",2018-11-12,2018-11-13,2019-12-28,"Owner requested Euthanasia"
"61645",2018-11-12,2018-11-19,2018-12-21,"Stray"
"61647",2018-11-13,2018-11-17,2018-12-01,"Stray"
"61657",2018-11-13,2018-11-28,2018-11-30,"Stray"
"61658",2018-11-14,2018-12-24,2019-06-08,"Stray"
"61659",2018-11-14,2018-12-24,2019-06-08,"Stray"
"61659",2018-11-14,2019-07-30,2019-08-04,"Stray"
"61681",2018-11-16,2018-11-30,2019-01-15,"Stray"
"61690",2018-11-17,2018-11-20,2018-11-27,"Stray"
"61691",2018-11-17,2018-11-18,2018-11-26,"Stray"
"61692",2018-11-17,2018-11-20,2018-11-27,"Stray"
"61694",2018-11-18,2018-12-01,2019-05-23,"Incompatible with owner lifestyle"
"61704",2018-11-19,2018-11-29,2018-12-18,"Stray"
"61704",2018-11-19,2018-12-20,2018-12-22,"Stray"
"61705",2018-11-19,2018-11-29,2018-12-18,"Stray"
"61705",2018-11-19,2018-12-20,2019-01-03,"Stray"
"61706",2018-11-19,2018-11-29,2018-12-18,"Stray"
"61706",2018-11-19,2018-12-20,2018-12-21,"Stray"
"61707",2018-11-19,2018-11-29,2018-12-18,"Stray"
"61707",2018-11-19,2018-12-20,2018-12-21,"Stray"
"61714",2018-11-21,2018-12-26,2019-03-30,"Incompatible with owner lifestyle"
"61715",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61716",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61717",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61718",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61719",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61720",2018-11-21,2018-11-21,2018-12-02,"Stray"
"61722",2018-11-21,2018-12-06,2019-01-10,"Stray"
"61723",2018-11-22,2018-12-06,2018-12-22,"Stray"
"61723",2018-11-22,2018-12-27,2019-02-01,"Stray"
"61724",2018-11-24,2018-11-28,2018-12-29,"Stray"
"61725",2018-11-24,2018-12-17,2018-12-19,"Incompatible with owner lifestyle"
"61742",2018-11-27,2018-11-30,2019-02-27,"Stray"
"61743",2018-11-27,2018-11-30,2019-02-27,"Stray"
"61743",2018-11-27,2019-03-15,2019-03-18,"Return Adopt - Animal Health"
"61744",2018-11-27,2018-11-30,2019-02-27,"Stray"
"61745",2018-11-27,2018-11-30,2019-02-27,"Stray"
"61746",2018-11-27,2018-11-30,2019-02-27,"Stray"
"61748",2018-11-27,2019-01-04,2019-08-09,"Moving"
"61751",2018-11-28,2018-11-30,2018-12-13,"Stray"
"61751",2018-11-28,2018-12-18,2019-01-10,"Stray"
"61752",2018-11-28,2018-12-06,2019-10-03,"Incompatible with owner lifestyle"
"61759",2018-11-29,2018-12-14,2019-01-25,"Incompatible with owner lifestyle"
"61760",2018-11-29,2018-11-30,2018-12-06,"Stray"
"61761",2018-11-29,2018-11-30,2018-12-06,"Stray"
"61762",2018-11-29,2018-11-30,2018-12-06,"Stray"
"61763",2018-11-29,2018-11-30,2018-12-06,"Stray"
"61766",2018-11-29,2018-11-29,2019-01-22,"Stray"
"61779",2018-11-30,2018-12-20,2019-04-12,"Return adopt - lifestyle issue"
"61786",2018-12-01,2018-12-18,2019-01-08,"Stray"
"61787",2018-12-01,2018-12-07,2019-08-12,"Incompatible with owner lifestyle"
"61787",2018-12-01,2019-08-17,2019-08-23,"Incompatible with owner lifestyle"
"61787",2018-12-01,2019-09-09,2019-09-10,"Landlord issues"
"61801",2018-12-01,2018-12-07,2018-12-15,"Incompatible with owner lifestyle"
"61803",2018-12-01,2018-12-07,2018-12-15,"Incompatible with owner lifestyle"
"61805",2018-12-02,2018-12-13,2019-08-06,"Moving"
"61813",2018-12-03,2018-12-04,2018-12-04,"Unable to Afford"
"61814",2018-12-03,2019-01-14,2019-03-05,"Stray"
"61829",2018-12-05,2019-01-04,2019-02-06,"Stray"
"61857",2018-12-08,2018-12-09,2018-12-10,"Stray"
"61867",2018-12-09,2018-12-19,2019-06-10,"Stray"
"61869",2018-12-09,2018-12-11,2018-12-11,"Biting"
"61876",2018-12-11,2019-01-26,2019-02-06,"Stray"
"61881",2018-12-11,2018-12-13,2018-12-28,"Stray"
"61881",2018-12-11,2019-01-04,2019-01-29,"Stray"
"61885",2018-12-11,2018-12-12,2019-08-28,"Stray"
"61891",2018-12-12,2018-12-30,2019-02-12,"Return Adopt - Behavior"
"61891",2018-12-12,2019-03-01,2019-05-21,"Abandoned"
"61894",2018-12-12,2018-12-14,2019-04-20,"Stray"
"61897",2018-12-13,2018-12-30,2019-01-04,"Stray"
"61902",2018-12-13,2018-12-15,2019-01-03,"Stray"
"61903",2018-12-13,2018-12-18,2019-01-29,"Stray"
"61904",2018-12-13,2018-12-15,2019-01-03,"Stray"
"61905",2018-12-13,2018-12-14,2019-01-24,"Stray"
"61906",2018-12-13,2018-12-14,2019-01-24,"Stray"
"61907",2018-12-13,2018-12-18,2019-03-09,"Stray"
"61908",2018-12-13,2019-01-15,2019-02-01,"Stray"
"61915",2018-12-14,2019-01-10,2019-02-18,"Stray"
"61915",2018-12-14,2019-02-21,2019-06-25,"Behavioral Issues"
"61922",2018-12-15,2019-01-31,2019-03-01,"Stray"
"61922",2018-12-15,2019-03-01,2019-03-11,"Stray"
"61922",2018-12-15,2019-03-23,2019-04-09,"Stray"
"61924",2018-12-15,2019-02-03,2019-03-10,"Stray"
"61925",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61926",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61927",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61928",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61929",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61930",2018-12-15,2018-12-15,2019-01-09,"Stray"
"61935",2018-12-16,2018-12-19,2018-12-19,"Incompatible with owner lifestyle"
"61942",2018-12-17,2018-12-29,2019-01-05,"Stray"
"61950",2018-12-18,2019-02-02,2019-03-06,"Stray"
"61962",2018-12-18,2018-12-24,2019-01-15,"Stray"
"61965",2018-12-18,2019-02-19,2019-05-14,"Stray"
"61966",2018-12-18,2019-02-23,2019-03-08,"Stray"
"61966",2018-12-18,2019-03-08,2019-04-11,"Stray"
"61966",2018-12-18,2019-04-11,2019-05-24,"Stray"
"61966",2018-12-18,2019-05-26,2019-06-01,"Stray"
"61966",2018-12-18,2019-06-04,2019-06-13,"Stray"
"61968",2018-12-18,2018-12-22,2018-12-28,"Stray"
"61968",2018-12-18,2019-01-04,2019-01-29,"Stray"
"61975",2018-12-19,2019-01-14,2019-01-16,"Stray"
"61975",2018-12-19,2019-01-16,2019-08-01,"Stray"
"61979",2018-12-19,2018-12-21,2019-01-16,"Stray"
"61980",2018-12-19,2018-12-21,2019-01-16,"Stray"
"61985",2018-12-19,2019-01-19,2019-03-05,"Stray"
"61986",2018-12-20,2019-01-24,2019-03-19,"Return adopt - lifestyle issue"
"61992",2018-12-20,2019-01-07,2019-01-08,"Incompatible with other pets"
"62000",2018-12-21,2018-12-30,2019-01-17,"Stray"
"62001",2018-12-21,2018-12-30,2019-01-17,"Stray"
"62006",2018-12-23,2019-01-07,2019-01-14,"Incompatible with other pets"
"62009",2018-12-24,2019-02-11,2019-03-05,"Stray"
"62009",2018-12-24,2019-03-05,2020-01-10,"Biting"
"62010",2018-12-24,2019-01-02,2019-01-06,"Stray"
"62016",2018-12-26,2019-01-09,2019-01-31,"Stray"
"62016",2018-12-26,2019-01-31,2019-02-06,"Incompatible with owner lifestyle"
"62018",2018-12-26,2019-01-07,2019-01-07,"Incompatible with owner lifestyle"
"62021",2018-12-26,2018-12-30,2019-01-08,"Stray"
"62023",2018-12-27,2019-01-23,2019-03-23,"Biting"
"62031",2018-12-28,2019-01-08,2019-03-06,"Stray"
"62031",2018-12-28,2019-03-18,2019-05-07,"Stray"
"62035",2018-12-29,2019-01-26,2019-01-28,"Incompatible with other pets"
"62038",2018-12-29,2019-01-10,2019-01-24,"Stray"
"62039",2018-12-29,2019-01-19,2019-06-29,"Incompatible with owner lifestyle"
"62040",2018-12-29,2019-01-19,2019-06-29,"Incompatible with owner lifestyle"
"62041",2018-12-29,2019-01-10,2019-01-24,"Stray"
"62046",2018-12-31,2018-12-31,2019-02-21,"Stray"
"62047",2018-12-31,2018-12-31,2019-02-21,"Stray"
"62048",2018-12-31,2018-12-31,2019-02-21,"Stray"
"62049",2018-12-31,2018-12-31,2019-02-21,"Stray"
"62050",2018-12-31,2018-12-31,2019-02-21,"Stray"
"62055",2019-01-02,2019-01-23,2019-12-09,"Allergies"
"62059",2019-01-02,2019-01-09,2019-04-27,"Stray"
"62059",2019-01-02,2019-05-01,2019-05-01,"Incompatible with owner lifestyle"
"62065",2019-01-04,2019-01-18,2019-02-12,"Stray"
"62066",2019-01-04,2019-01-18,2019-01-23,"Sick/Injured"
"62066",2019-01-04,2019-02-02,2019-04-28,"Stray"
"62071",2019-01-04,2019-01-17,2019-04-08,"Stray"
"62075",2019-01-04,2019-01-11,2019-02-06,"Stray"
"62075",2019-01-04,2019-02-06,2019-02-11,"Stray"
"62080",2019-01-05,2019-01-19,2019-01-26,"Incompatible with owner lifestyle"
"62081",2019-01-05,2019-02-04,2019-05-09,"Stray"
"62081",2019-01-05,2019-05-16,2019-05-31,"Stray"
"62095",2019-01-08,2019-01-22,2019-02-13,"Stray"
"62098",2019-01-08,2019-01-29,2019-07-12,"Incompatible with owner lifestyle"
"62107",2019-01-11,2019-01-22,2019-01-24,"Incompatible with other pets"
"62122",2019-01-13,2019-01-19,2019-01-23,"Stray"
"62132",2019-01-14,2019-01-24,2019-10-31,"Owner requested Euthanasia"
"62135",2019-01-15,2019-02-01,2019-03-01,"Stray"
"62137",2019-01-15,2019-01-25,2019-03-16,"Return Adopt - Behavior"
"62150",2019-01-17,2019-02-09,2019-03-02,"Unsuitable Accommodation"
"62153",2019-01-17,2019-05-05,2019-05-12,"Stray"
"62163",2019-01-19,2019-02-15,2019-07-31,"Incompatible with owner lifestyle"
"62168",2019-01-22,2019-02-20,2019-03-27,"Stray"
"62168",2019-01-22,2019-05-13,2019-08-29,"Stray"
"62168",2019-01-22,2019-09-08,2019-09-11,"Stray"
"62180",2019-01-23,2019-01-24,2019-01-24,"Incompatible with owner lifestyle"
"62182",2019-01-24,2019-01-25,2019-03-18,"Unsuitable Accommodation"
"62183",2019-01-24,2019-01-25,2019-03-18,"Unsuitable Accommodation"
"62192",2019-01-25,2019-03-05,2019-06-28,"Stray"
"62199",2019-01-26,2019-01-29,2019-02-08,"Stray"
"62200",2019-01-26,2019-01-29,2019-02-06,"Stray"
"62201",2019-01-26,2019-01-29,2019-02-06,"Stray"
"62202",2019-01-26,2019-01-29,2019-02-06,"Stray"
"62203",2019-01-26,2019-01-29,2019-02-06,"Stray"
"62205",2019-01-26,2019-01-26,2019-05-10,"Stray"
"62205",2019-01-26,2019-05-10,2019-05-22,"Stray"
"62208",2019-01-27,2019-02-05,2019-02-10,"Allergies"
"62212",2019-01-28,2019-02-06,2019-03-08,"Incompatible with owner lifestyle"
"62212",2019-01-28,2019-03-13,2019-03-26,"Return Adopt - Other"
"62216",2019-01-28,2019-02-14,2019-03-09,"Stray"
"62216",2019-01-28,2019-05-16,2019-07-29,"Biting"
"62220",2019-01-29,2019-01-30,2019-03-01,"Stray"
"62222",2019-01-29,2019-02-19,2019-02-22,"Stray"
"62222",2019-01-29,2019-02-24,2019-02-26,"Stray"
"62226",2019-01-30,2019-02-22,2019-03-02,"Incompatible with owner lifestyle"
"62227",2019-01-30,2019-02-01,2019-04-23,"Stray"
"62232",2019-01-31,2019-02-05,2019-02-28,"Stray"
"62235",2019-01-31,2019-02-24,2019-03-02,"Incompatible with other pets"
"62236",2019-01-31,2019-02-17,2019-03-15,"Return adopt - lifestyle issue"
"62237",2019-01-31,2019-02-24,2019-05-10,"Incompatible with owner lifestyle"
"62241",2019-02-01,2019-02-01,2019-02-05,"Stray"
"62241",2019-02-01,2019-02-05,2019-02-06,"Stray"
"62243",2019-02-01,2019-02-19,2019-02-20,"Stray"
"62244",2019-02-01,2019-02-21,2019-02-22,"Return Adopt - Behavior"
"62244",2019-02-01,2019-03-05,2019-03-07,"Stray"
"62252",2019-02-03,2019-02-15,2019-03-01,"Stray"
"62252",2019-02-03,2019-03-01,2019-04-25,"Stray"
"62254",2019-02-04,2019-02-07,2019-03-31,"Stray"
"62255",2019-02-04,2019-02-07,2019-03-31,"Stray"
"62260",2019-02-04,2019-02-09,2019-04-01,"Return Adopt - Behavior"
"62260",2019-02-04,2019-04-04,2019-04-10,"Return Adopt - Behavior"
"62266",2019-02-05,2019-02-08,2019-05-29,"Incompatible with owner lifestyle"
"62267",2019-02-05,2019-02-08,2019-03-11,"Stray"
"62268",2019-02-05,2019-02-08,2019-02-19,"Incompatible with owner lifestyle"
"62268",2019-02-05,2019-02-22,2019-07-20,"Incompatible with owner lifestyle"
"62288",2019-02-07,2019-03-22,2019-03-23,"Stray"
"62294",2019-02-08,2019-02-16,2019-02-18,"Incompatible with other pets"
"62294",2019-02-08,2019-02-18,2019-02-28,"Behavioral Issues"
"62295",2019-02-08,2019-02-14,2019-03-04,"Incompatible with other pets"
"62296",2019-02-08,2019-02-16,2019-09-12,"Stray"
"62296",2019-02-08,2019-09-12,2019-09-12,"Incompatible with owner lifestyle"
"62296",2019-02-08,2019-09-12,2020-01-29,"Stray"
"62299",2019-02-09,2019-02-09,2019-04-20,"Stray"
"62300",2019-02-09,2019-02-09,2019-04-27,"Stray"
"62301",2019-02-09,2019-02-09,2019-04-20,"Stray"
"62304",2019-02-09,2019-02-09,2019-04-18,"Stray"
"62305",2019-02-09,2019-02-09,2019-04-27,"Stray"
"62306",2019-02-09,2019-02-09,2019-02-27,"Stray"
"62309",2019-02-09,2019-02-15,2019-03-07,"Stray"
"62332",2019-02-12,2019-02-19,2019-03-19,"Stray"
"62337",2019-02-13,2019-03-01,2019-04-29,"Stray"
"62340",2019-02-13,2019-02-20,2019-03-19,"Stray"
"62341",2019-02-13,2019-02-19,2019-02-21,"Stray"
"62346",2019-02-13,2019-02-19,2019-03-13,"Stray"
"62355",2019-02-14,2019-02-26,2019-03-05,"Stray"
"62364",2019-02-15,2019-02-22,2019-03-21,"Stray"
"62371",2019-02-16,2019-02-26,2019-07-26,"Moving"
"62378",2019-02-17,2019-03-08,2019-04-22,"Return adopt - lifestyle issue"
"62385",2019-02-19,2019-03-24,2019-03-28,"Stray"
"62392",2019-02-19,2019-02-19,2019-03-27,"Stray"
"62401",2019-02-20,2019-02-26,2019-03-08,"Stray"
"62420",2019-02-22,2019-02-27,2019-03-26,"Stray"
"62420",2019-02-22,2019-03-26,2020-01-11,"Incompatible with owner lifestyle"
"62420",2019-02-22,2020-01-18,2020-01-21,"Stray"
"62434",2019-02-25,2019-03-07,2019-09-20,"Moving"
"62434",2019-02-25,2019-09-27,2019-10-08,"Return Adopt - Behavior"
"62438",2019-02-25,2019-03-06,2019-03-07,"Incompatible with other pets"
"62440",2019-02-26,2019-02-28,2019-03-12,"Stray"
"62442",2019-02-26,2019-03-02,2019-03-20,"Stray"
"62443",2019-02-26,2019-03-02,2019-03-26,"Stray"
"62444",2019-02-26,2019-03-02,2019-03-20,"Stray"
"62445",2019-02-26,2019-03-02,2019-03-20,"Stray"
"62447",2019-02-26,2019-03-08,2019-05-09,"Stray"
"62449",2019-02-26,2019-03-01,2019-03-14,"Stray"
"62449",2019-02-26,2019-03-15,2019-03-30,"Stray"
"62449",2019-02-26,2019-03-30,2019-04-12,"Stray"
"62452",2019-02-09,2019-02-09,2019-04-20,"Stray"
"62461",2019-02-28,2019-03-21,2019-12-31,"Stray"
"62464",2019-02-28,2019-03-25,2019-04-01,"Return adopt - lifestyle issue"
"62465",2019-02-28,2019-03-25,2019-04-01,"Return adopt - lifestyle issue"
"62466",2019-02-28,2019-02-28,2019-02-28,"Incompatible with owner lifestyle"
"62467",2019-02-28,2019-02-28,2019-02-28,"Incompatible with owner lifestyle"
"62468",2019-02-28,2019-02-28,2019-02-28,"Incompatible with owner lifestyle"
"62469",2019-02-28,2019-02-28,2019-02-28,"Incompatible with owner lifestyle"
"62470",2019-02-28,2019-03-14,2019-03-16,"Stray"
"62480",2019-03-03,2019-03-03,2019-03-24,"Stray"
"62485",2019-03-04,2019-03-05,2020-01-10,"Stray"
"62490",2019-03-05,2019-03-13,2019-04-01,"Stray"
"62490",2019-03-05,2019-04-01,2019-08-14,"Behavioral Issues"
"62490",2019-03-05,2019-08-14,2019-08-17,"Stray"
"62507",2019-03-10,2019-05-11,2019-06-04,"Stray"
"62513",2019-03-11,2019-03-12,2019-05-02,"Stray"
