"id","sheltercode","identichipnumber","animalname","animalage","sexname","speciesname","breedname","basecolour","intakeage","interactions","timeinsys","transferin","transferout","adopt","adopt_ct","foster","foster_ct","reclaim","reclaim_ct","return","return_ct","dead","intakedate"
"47696","C17031703","981020021046869","Pepsi","2 years 8 months.","Male","Cat","Domestic Short Hair","Grey and White",32,2,18,0,0,1,1,0,0,0,0,0,0,0,2017-03-20
"47697","C17031704","981020021063692","William","3 years 8 months.","Male","Cat","Domestic Short Hair","Fawn",44,2,31,0,0,1,1,0,0,0,0,0,0,0,2017-03-21
"47698","C17031705","981020021834066","Amal Clooney","4 years 10 months.","Female","Cat","Domestic Short Hair","Black",58,4,92,0,0,1,1,1,1,0,0,1,1,0,2017-03-21
"47701","C17031708","","Jordan","4 years 7 months.","Male","Cat","Domestic Medium Hair","Brown and Black",55,2,7,0,1,0,0,0,0,0,0,0,0,0,2017-03-21
"47702","D17031709","981020021076139","Sadie","9 years 3 months.","Female","Dog","Boxer/Shep Mix","Brindle",111,2,18,0,0,1,1,0,0,0,0,0,0,0,2017-03-21
"47703","C17031710","981020021049861","Promise","2 years 8 months.","Female","Cat","Domestic Long Hair","Black",32,4,1066,0,0,1,1,1,1,0,0,1,1,0,2017-03-21
"47704","D17031711","981020021063925","Charlie","2 years 4 months.","Male","Dog","Chihuahua/Mix","Red",28,2,22,0,0,1,1,0,0,0,0,0,0,0,2017-03-21
"47707","C17031714","981020021850302","Benji","1 year 8 months.","Male","Cat","DMH/DSH","Black",20,4,55,0,0,1,1,1,1,0,0,1,1,0,2017-03-22
"47708","C17031715","981020021530896","Simba","1 year 8 months.","Male","Cat","DMH/DSH","Black",20,4,62,0,0,1,1,1,1,0,0,1,1,0,2017-03-22
"47710","D17031717","","Jayce","5 years 8 months.","Male","Dog","Pitbull","Blue",68,2,11,0,0,0,0,0,0,1,1,0,0,0,2017-03-22
"47712","D17031665","981020021071032","Maya","2 years 6 months.","Female","Dog","Pomeranian/Siberian Husky","Silver",30,6,27,0,0,1,2,0,0,1,1,1,2,0,2017-03-23
"47714","D17031721","981020021045164","Acheron","4 years 7 months.","Male","Dog","Pitbull","Grey",55,2,58,0,0,1,1,0,0,0,0,0,0,0,2017-03-23
"47715","D17031722","981020021067077","Renesmee","6 years 2 months.","Female","Dog","Pitbull/Mix","Brown",74,4,108,0,0,1,1,1,1,0,0,1,1,0,2017-03-23
"47717","D17031724","981020021051539","Luna","5 years 7 months.","Female","Dog","Pitbull/Mix","Black and White",67,4,109,0,0,1,2,0,0,0,0,1,1,0,2017-03-23
"47718","D17031725","981020021053268","Tank","6 years 8 months.","Male","Dog","American Staffordshire Terrier","Black and White",80,4,70,0,0,1,2,0,0,0,0,1,1,0,2017-03-23
"47721","D17031728","981020021070556","Smokey","2 years 8 months.","Male","Dog","Terrier","Grey and White",32,4,17,0,0,1,2,0,0,0,0,1,1,0,2017-03-24
"47724","H17031666","","Magnolia","6 years 1 month.","Female","House Rabbit","Rex","White",73,6,33,0,0,1,2,1,1,0,0,1,2,0,2017-03-24
"47725","R17031732","","Sailor","5 years 5 months.","Male","House Rabbit","Lionhead/Jersey Wooly","White",65,2,8,0,1,0,0,0,0,0,0,0,0,0,2017-03-24
"47727","D17031734","0A1220492C","Elliot","9 years 8 months.","Male","Dog","Terrier/Beagle","Brown",116,4,27,0,0,1,2,0,0,0,0,1,1,0,2017-03-24
"47728","D17031735","981020021052561","Moto","16 years 8 months.","Male","Dog","Rat Terrier","Black and White",200,2,12,0,0,1,1,0,0,0,0,0,0,0,2017-03-24
"47730","C17031737","981020021077325","Beemer","1 year 11 months.","Male","Cat","Domestic Short Hair","Orange and White",23,2,14,0,0,1,1,0,0,0,0,0,0,0,2017-03-24
"47733","R17031740","","Peter","2 years 2 months.","Male","House Rabbit","Rex","Chocolate",26,2,14,0,0,1,1,0,0,0,0,0,0,0,2017-03-24
"47735","R17031742","","Cottontail","4 years 3 months.","Female","House Rabbit","American","Brown",51,2,19,0,1,0,0,0,0,0,0,0,0,0,2017-03-24
"47736","R17031743","","Floppsy","4 years 3 months.","Male","House Rabbit","Dutch","Brown",51,2,14,0,0,1,1,0,0,0,0,0,0,0,2017-03-24
"47737","R17031744","","Mopsy","4 years 3 months.","Female","House Rabbit","Rex","Chocolate",51,2,19,0,1,0,0,0,0,0,0,0,0,0,2017-03-24
"47738","D17031745","","Kingston","4 years 5 months.","Male","Dog","Australian Shepherd/Border Collie","Black and White",53,2,10,0,0,0,0,0,0,1,1,0,0,0,2017-03-25
"47740","R17031747","","Whiskers","4 years 6 months.","Male","Rat","Standard","White",54,2,28,0,0,1,1,0,0,0,0,0,0,0,2017-03-25
"47741","R17031748","","Racer","4 years 7 months.","Male","Rat","Standard","Grey and White",55,2,28,0,0,1,1,0,0,0,0,0,0,0,2017-03-25
"47742","D17031749","981020021053540","Snickers","2 years 7 months.","Male","Dog","Mastiff/Mix","Tan",31,3,23,0,0,1,1,0,0,0,0,0,0,1,2017-03-25
"47744","D17031751","981020021044222","Tara","2 years 6 months.","Female","Dog","Pitbull/Labrador Retriever","Black",30,4,1062,0,0,1,1,1,1,0,0,1,1,0,2017-03-25
"47747","D17031754","981020021817417","Jelly","2 years 9 months.","Female","Dog","Border Collie/Mix","Black and White",33,4,47,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47748","D17031755","981020021788396","Peach","1 year 8 months.","Female","Dog","Border Collie/Mix","Brown",20,4,42,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47749","D17031756","981020021818666","Buster Brown","1 year 8 months.","Male","Dog","Border Collie/Mix","Brown and White",20,4,48,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47750","D17031757","981020021822503","Pepper","2 years 0 months.","Female","Dog","Border Collie/Mix","Brown and White",24,4,42,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47751","D17031758","981020021786796","Copper","2 years 10 months.","Male","Dog","Border Collie/Mix","Brown and White",34,8,72,0,0,1,2,1,2,0,0,1,3,0,2017-03-27
"47752","D17031759","981020021838440","Pistol Pete","1 year 8 months.","Male","Dog","Border Collie/Mix","Black and White",20,6,50,0,0,1,1,1,2,0,0,1,2,0,2017-03-27
"47753","D17031760","981020021805080","King","2 years 2 months.","Male","Dog","Border Collie/Mix","Black and White",26,8,483,0,0,1,2,1,2,0,0,1,3,0,2017-03-27
"47754","D17031761","981020021799874","Chutney","1 year 8 months.","Female","Dog","Border Collie/Mix","Brown and White",20,4,44,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47755","D17031762","981020021814169","Lucy Lu","1 year 8 months.","Female","Dog","Border Collie/Mix","Black and White",20,6,46,0,0,1,1,1,2,0,0,1,2,0,2017-03-27
"47756","D17031763","981020021807634","Vista","1 year 8 months.","Female","Dog","Border Collie/Mix","Black and White",20,6,43,0,0,1,1,1,2,0,0,1,2,0,2017-03-27
"47757","D17031764","981020021789383","Honey","1 year 8 months.","Female","Dog","Border Collie/Mix","Brown and White",20,4,43,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47759","D17031766","981020021063234","Sam","13 years 7 months.","Female","Dog","Chihuahua/Mix","Tan",163,4,111,0,0,1,1,1,1,0,0,1,1,0,2017-03-27
"47760","D17031767","981020021049797","Maverick","3 years 7 months.","Male","Dog","German Shepherd Dog","Ruddy",43,2,6,0,0,1,1,0,0,0,0,0,0,0,2017-03-27
"47762","D17031769","981020021523069","Lola","6 years 8 months.","Female","Dog","Chihuahua","Tan",80,2,53,0,0,1,1,0,0,0,0,0,0,0,2017-03-27
"47763","C17031770","981020021070874","Robin","8 years 8 months.","Female","Cat","DSH/Unknown","Black",104,2,11,0,0,1,1,0,0,0,0,0,0,0,2017-03-28
"47764","D17031771","981020021064098","Monet","2 years 8 months.","Female","Dog","Pitbull/Mix","Brown",32,2,32,0,0,1,1,0,0,0,0,0,0,0,2017-03-28
"47765","D17031772","","Blaze","3 years 8 months.","Male","Dog","Weimaraner/Terrier","Blue",44,2,22,0,1,0,0,0,0,0,0,0,0,0,2017-03-28
"47766","D17031773","981020021066419","Peanut","2 years 8 months.","Male","Dog","Pit Bull Terrier","Brown",32,4,46,0,0,1,2,0,0,0,0,1,1,0,2017-03-28
"47767","C17031774","","Xavier","6 years 2 months.","Male","Cat","DSH/Unknown","Brown and Black",74,2,10,0,0,1,1,0,0,0,0,0,0,0,2017-03-28
"47768","C17031775","982000364502884","Sapphire","4 years 6 months.","Female","Cat","Domestic Medium Hair","Grey",54,2,5,0,0,1,1,0,0,0,0,0,0,0,2017-03-28
"47769","D17031776","981020021044752","Enzo","2 years 3 months.","Male","Dog","Chihuahua/Miniature Pinscher","White",27,2,7,0,0,1,1,0,0,0,0,0,0,0,2017-03-28
"47770","D17031777","981020021047470","Little","7 years 8 months.","Female","Dog","Rat Terrier/Mix","Cream",92,4,12,0,0,1,2,0,0,0,0,1,1,0,2017-03-28
"47771","D17031778","981020021070308","Chica","8 years 8 months.","Female","Dog","Rat Terrier/Beagle","Tricolour",104,4,8,0,0,1,2,0,0,0,0,1,1,0,2017-03-28
"55297","C1703003","981020021047259","Batman","11 years 7 months.","Male","Cat","Domestic Short Hair","Black and White",139,6,61,0,0,1,3,0,0,0,0,1,2,0,2017-03-31
"55298","C1703005","981020021073790","Marcus Antonius","3 years 7 months.","Male","Cat","Domestic Long Hair","Golden",43,2,12,0,0,1,1,0,0,0,0,0,0,0,2017-03-31
"55299","C17031780","981020021517307","Grasshopper","5 years 7 months.","Female","Cat","Domestic Short Hair","Tortie",67,6,98,0,0,1,1,1,2,0,0,1,2,0,2017-03-31
"55300","C1703006","981020021046235","Jay Jay","2 years 7 months.","Male","Cat","Domestic Short Hair","Orange",31,2,7,0,0,1,1,0,0,0,0,0,0,0,2017-03-31
"55301","C1703007","981020021051952","Ginger Zee","3 years 2 months.","Female","Cat","Domestic Short Hair","Orange",38,6,21,0,0,1,3,0,0,0,0,1,2,0,2017-03-31
"55302","D1703001","981020021811181","Quincy","1 year 9 months.","Male","Dog","Chihuahua/Yorkshire Terrier","Brown and Black",21,8,30,0,0,1,1,1,3,0,0,1,3,0,2017-03-29
"55303","C1703008","981020021062491","Binks","3 years 8 months.","Male","Cat","Domestic Short Hair","Black",44,4,105,0,0,1,1,1,1,0,0,1,1,0,2017-03-31
"55304","D1703002","981020021821989","Biscuit","2 years 7 months.","Male","Dog","Chihuahua/Yorkshire Terrier","Tan and Black",31,8,30,0,0,1,1,1,3,0,0,1,3,0,2017-03-29
"55305","D1703004","981020021786453","Rebekkah","1 year 9 months.","Female","Dog","Chihuahua/Yorkshire Terrier","Black and Tan",21,8,1058,0,0,1,1,1,3,0,0,1,3,0,2017-03-29
"55307","D1703013","981020021853914","Elizabeth","1 year 9 months.","Female","Dog","Chihuahua/Yorkshire Terrier","Brown and Black",21,8,1058,0,0,1,1,1,3,0,0,1,3,0,2017-03-29
"55308","D1703014","","Gus","3 years 10 months.","Male","Dog","Labrador Retriever/Mix","Black and White",46,2,1,0,0,0,0,0,0,1,1,0,0,0,2017-03-31
"55309","R1703009","","Mike","2 years 7 months.","Male","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55310","R1703010","","Steve","2 years 7 months.","Male","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55311","R1703011","","Kevin","2 years 7 months.","Male","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55312","R1703012","","Harlen","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55313","R1703013","","Edward","2 years 7 months.","Male","Rat","Fancy","White and Liver",31,2,0,0,0,1,1,0,0,0,0,0,0,0,2017-03-31
"55314","R1703014","","Ike","2 years 7 months.","Unknown","Rat","Fancy","White and Liver",31,2,9,0,0,1,1,0,0,0,0,0,0,0,2017-03-31
"55315","R1703015","","Parker","2 years 7 months.","Male","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55316","R1703016","","Douglas","2 years 7 months.","Male","Rat","Fancy","White and Liver",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55317","R1703017","","Jeffrey","2 years 7 months.","Male","Rat","Fancy","White and Liver",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55318","R1703018","","Elizabeth","2 years 7 months.","Female","Rat","Fancy","White and Liver",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55319","R1703019","","Fanny","2 years 7 months.","Female","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55320","R1703020","","Neve","2 years 7 months.","Female","Rat","Fancy","White and Liver",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55321","R1703021","","Gnarly Britches Face-Head","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55322","D1703018","981020021073267","Penny","3 years 9 months.","Female","Dog","Chihuahua/Mix","Brown and White",45,4,18,0,0,1,2,0,0,0,0,1,1,0,2017-03-30
"55323","D1703042","981020021405154","Whisky","2 years 1 month.","Male","Dog","Shep Mix/Hound","Black and Tan",25,2,13,0,0,1,1,0,0,0,0,0,0,0,2017-03-30
"55324","R1703022","","Dozer","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55325","R1703023","","Rebel","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55326","R1703024","","Mango Ma`am","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55327","R1703025","","Neddy","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55328","R1703026","","Kia","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55329","R1703027","","Loogaroo","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55330","R1703028","","Naga","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55331","R1703029","","Drifter","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55332","R1703030","","Hyzenthlay","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55333","R1703031","","Manx","2 years 7 months.","Unknown","Rat","Fancy","White and Grey",31,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-03-31
"55334","D1703044","981020021062540","Hermie","3 years 9 months.","Male","Dog","Pitbull/Mix","White and Tan",45,2,11,0,0,1,1,0,0,0,0,0,0,0,2017-03-29
"55335","D1703048","981020021053901","Tuff","3 years 7 months.","Male","Dog","Hound/German Shepherd Dog","Brown",43,4,1056,0,0,1,1,1,1,0,0,1,1,0,2017-03-31
"55336","C1703050","981020021399448","Fuzz Ball","4 years 11 months.","Male","Cat","Domestic Long Hair","Orange",59,4,19,0,0,1,2,0,0,0,0,1,1,0,2017-03-31
"55337","C1703045","981020021066939","Sally","4 years 0 months.","Female","Cat","Domestic Short Hair","Tabby",48,2,11,0,0,1,1,0,0,0,0,0,0,0,2017-03-29
"55338","D1703049","981020021064889","Otis","2 years 11 months.","Male","Dog","Hound/Mix","Brown and White",35,4,21,0,0,1,2,0,0,0,0,1,1,0,2017-03-31
"55339","D1703056","981020021049734","Otis","1 year 9 months.","Male","Dog","Hound","Brown",21,2,6,0,0,1,1,0,0,0,0,0,0,0,2017-03-31
"55340","R1704014","","Stella Blue","1 year 10 months.","Female","Rat","Fancy","White and Tan",22,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55341","R1704015","","Althea","2 years 3 months.","Female","Rat","Fancy","White and Tan",27,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55342","R1704016","","Salem","1 year 8 months.","Male","Rat","Fancy","White and Black",20,2,0,0,0,1,1,0,0,0,0,0,0,0,2017-04-01
"55343","R1704017","","Quatro","1 year 8 months.","Male","Rat","Fancy","White and Black",20,2,0,0,0,1,1,0,0,0,0,0,0,0,2017-04-01
"55344","R1704018","","Dennis the Menace","1 year 8 months.","Male","Rat","Fancy","White and Tan",20,2,0,0,0,1,1,0,0,0,0,0,0,0,2017-04-01
"55345","R1704019","","Tatiana","1 year 8 months.","Female","Rat","Fancy","White and Tan",20,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55346","R1704020","","Susy","1 year 8 months.","Female","Rat","Fancy","White and Tan",20,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55347","R1704021","","Roxanne","1 year 8 months.","Female","Rat","Fancy","White and Black",20,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55348","R1704022","","Marilyn","1 year 8 months.","Female","Rat","Fancy","White and Black",20,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55349","R1704023","","Linnelle","1 year 8 months.","Female","Rat","Fancy","White and Grey",20,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55350","D1704024","","Angel","3 years 2 months.","Female","Dog","Husky","Grey and White",38,2,28,0,1,0,0,0,0,0,0,0,0,0,2017-04-01
"55351","D1704013","981020021060732","Oscar","2 years 8 months.","Male","Dog","Labrador Retriever/American Bulldog","Brown",32,4,6,0,0,1,1,0,0,1,1,1,1,0,2017-04-01
"55352","C1704010","981020021061068","Dilenne","8 years 9 months.","Female","Cat","Domestic Long Hair","Brown and Black",105,2,6,0,0,1,1,0,0,0,0,0,0,0,2017-04-01
"55354","C1704026","981020021399063","Winnie","13 years 7 months.","Female","Cat","Domestic Short Hair","Black",163,2,27,0,0,1,1,0,0,0,0,0,0,0,2017-04-01
"55355","C1704057","","Ria","13 years 8 months.","Female","Cat","Domestic Long Hair","Tortie",164,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-04-02
"55357","D1704059","981020021063320","Oreo","2 years 5 months.","Female","Dog","Labrador Retriever/Pit Bull Terrier","Black and White",29,4,26,0,0,1,2,0,0,0,0,1,1,0,2017-04-02
"55358","D1704001","981020021044445","Ki","2 years 9 months.","Male","Dog","Shep Mix","Tan",33,2,43,0,0,1,1,0,0,0,0,0,0,0,2017-04-02
"55359","C1704014","981020021059927","Sharu","9 years 7 months.","Female","Cat","Domestic Short Hair","Brown and Black",115,2,25,0,1,0,0,0,0,0,0,0,0,0,2017-04-03
"55360","C1704027","0A1051683C","Jinx","14 years 5 months.","Female","Cat","Domestic Short Hair","Tortie",173,2,4,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55361","C1704028","981020021053704","Sweeny","6 years 7 months.","Female","Cat","Siamese/Mix","Seal",79,2,15,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55362","D1704060","0A10785A1E","Lucy","4 years 8 months.","Female","Dog","Shep Mix","Black",56,2,0,0,0,0,0,0,0,1,1,0,0,0,2017-04-03
"55363","B1704061","","chick","1 year 8 months.","Unknown","Bird","Chicken","White and Black",20,2,9,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55364","D1704029","981020017474234","Maverick","3 years 0 months.","Male","Dog","Terrier","Fawn",36,2,1,0,0,0,0,0,0,1,1,0,0,0,2017-04-03
"55365","D1704030","981020021052065","Sprout","10 years 1 month.","Male","Dog","Labrador Retriever/Terrier","Golden",121,2,19,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55366","C1704031","981020021050414","Rafe","2 years 8 months.","Male","Cat","Domestic Short Hair","Brown and Black",32,2,4,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55369","C1704032","0A107C0F26","Mango","11 years 7 months.","Female","Cat","Domestic Short Hair","Orange",139,2,42,0,1,0,0,0,0,0,0,0,0,0,2017-04-03
"55370","C1704062","981020021520129","Mindy","1 year 8 months.","Female","Cat","Calico","Tabbico",20,6,64,0,0,1,1,1,2,0,0,1,2,0,2017-04-03
"55371","C1704063","","Ronan","3 weeks.","Female","Cat","Calico","Tabby",0.666666666666667,6,1053,0,0,0,0,1,2,0,0,1,2,1,2017-04-03
"55372","D1704033","981020021791977","Queen","3 years 7 months.","Female","Dog","Chihuahua/Rat Terrier","Tan and White",43,2,20,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55373","D1704034","981020021073850","Kai","4 years 1 month.","Female","Dog","Pitbull","Blue",49,2,10,0,0,1,1,0,0,0,0,0,0,0,2017-04-03
"55375","C1704064","","Nusan","1 year 11 months.","Unknown","Cat","Domestic Short Hair","White",23,2,13,0,1,0,0,0,0,0,0,0,0,0,2017-04-04
"55376","C1704015","981020021837413","Athena","3 years 7 months.","Female","Cat","Domestic Short Hair","Black and White",43,6,241,0,0,1,1,1,2,0,0,1,2,0,2017-04-04
"55377","C1704016","981020021538822","Aphrodite","2 years 7 months.","Female","Cat","Siamese","Chocolate Point",31,6,66,0,0,1,2,1,1,0,0,1,2,0,2017-04-04
"55378","C1704017","981020021518039","Artemis","1 year 7 months.","Female","Cat","Domestic Short Hair","Black",19,4,59,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55379","C1704018","981020021827145","Mercury","1 year 7 months.","Male","Cat","Domestic Short Hair","Grey",19,4,58,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55380","C1704019","981020021855015","Jupiter","1 year 7 months.","Male","Cat","Domestic Short Hair","Grey",19,4,58,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55381","C1704065","981020021076618","Rat-ta-tat","2 years 7 months.","Male","Cat","Domestic Short Hair","Black",31,2,14,0,0,1,1,0,0,0,0,0,0,0,2017-04-04
"55382","C1704035","981020021528611","Junetta","8 years 7 months.","Female","Cat","Domestic Short Hair","Orange",103,4,93,0,1,0,0,1,1,0,0,1,1,0,2017-04-04
"55383","C1704036","981020021838667","Emmy","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,4,75,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55384","C1704037","981020021829910","Henrietta","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,4,64,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55385","C1704038","981020021859417","Rowena","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,4,80,0,1,0,0,1,1,0,0,1,1,0,2017-04-04
"55386","C1704039","981020021528545","Libby","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,4,78,0,0,1,1,1,1,0,0,1,1,0,2017-04-04
"55389","C1704066","981020021062053","Vulcan","3 years 5 months.","Male","Cat","Domestic Short Hair","Brown and Black",41,2,8,0,0,1,1,0,0,0,0,0,0,0,2017-04-04
"55391","D1704067","","Reverend Bell","8 years 7 months.","Male","Dog","German Shepherd Dog","Brown and Black",103,2,1,0,0,0,0,0,0,1,1,0,0,0,2017-04-05
"55394","D1704069","","Annie","13 years 7 months.","Female","Dog","Shih Tzu","White and Tan",163,2,1,0,0,0,0,0,0,1,1,0,0,0,2017-04-05
"55395","D1704070","981020021398549","Munster","7 years 7 months.","Male","Dog","Poodle, Miniature/Mix","Black",91,2,8,0,0,1,1,0,0,0,0,0,0,0,2017-04-05
"55396","C1703046","","Gray","3 weeks.","Female","Cat","Domestic Short Hair","Grey and White",0.666666666666667,4,24,0,0,0,0,1,1,0,0,1,1,1,2017-03-18
"55397","C1703047","","Brown","3 weeks.","Female","Cat","Domestic Short Hair","Brown and Black",0.666666666666667,4,24,0,0,0,0,1,1,0,0,1,1,1,2017-03-18
"55398","C1703051","","White","3 weeks.","Female","Cat","Domestic Short Hair","White and Black",0.666666666666667,4,24,0,0,0,0,1,1,0,0,1,1,1,2017-03-18
"55399","C1703052","","Black","1 week.","Female","Cat","Domestic Short Hair","Black and White",0.222222222222222,4,15,0,0,0,0,1,1,0,0,1,1,1,2017-03-18
"55400","D1704071","","Amos","13 years 3 months.","Male","Dog","Coonhound","Tricolour",159,2,0,0,0,0,0,0,0,1,1,0,0,0,2017-04-06
"55401","C1704020","","Lil Red","3 years 10 months.","Male","Cat","Domestic Short Hair","Orange",46,4,1050,0,1,0,0,0,0,0,0,1,1,0,2017-04-06
"55402","C1704053","981020021064212","Stanley","11 years 4 months.","Male","Cat","Domestic Long Hair","Buff",136,2,29,0,0,1,1,0,0,0,0,0,0,0,2017-04-06
"55404","D1704072","981020021050736","Curly Stewart","6 years 7 months.","Female","Dog","Akita/German Shepherd Dog","Brown and Black",79,2,4,0,0,0,0,0,0,1,1,0,0,0,2017-04-06
"55405","D1704002","981020021817524","Roamer","2 years 7 months.","Male","Dog","Schnauzer, Miniature/Poodle","Black and Brown",31,2,30,0,0,1,1,0,0,0,0,0,0,0,2017-04-06
"55409","D1704051","","May","5 years 7 months.","Unknown","Dog","English Bulldog","Brown and White",67,2,1,0,0,0,0,0,0,1,1,0,0,0,2017-04-06
"55410","D1704073","","Monte","5 years 7 months.","Male","Dog","Border Collie","Black and White",67,2,0,0,0,0,0,0,0,1,1,0,0,0,2017-04-07
"55411","C1704074","","Voldy","34 years 7 months.","Unknown","Cat","Domestic Short Hair","Grey",415,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55412","C1704075","","Burrito","34 years 7 months.","Unknown","Cat","Domestic Short Hair","Black and Brown",415,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55415","C1704076","","Birdy","2 years 1 month.","Unknown","Cat","Domestic Short Hair","Brown and Black",25,2,12,0,0,1,1,0,0,0,0,0,0,0,2017-04-07
"55416","C1704077","","Neddy","2 years 1 month.","Unknown","Cat","Domestic Short Hair","Grey and White",25,2,12,0,0,1,1,0,0,0,0,0,0,0,2017-04-07
"55419","C17031781","981020021838212","Otter(Shakeypudding)","1 year 7 months.","Female","Cat","Domestic Short Hair","Black",19,6,66,0,0,1,1,1,2,0,0,1,2,0,2017-03-31
"55420","C17031782","981020021545277","Cheddar","1 year 7 months.","Male","Cat","Domestic Short Hair","Orange",19,6,63,0,0,1,1,1,2,0,0,1,2,0,2017-03-31
"55421","C17031783","981020021834599","Jeremiah (Darvarus)","1 year 7 months.","Male","Cat","Domestic Short Hair","Orange",19,8,64,0,0,1,2,1,2,0,0,1,3,0,2017-03-31
"55422","C17031784","981020021832160","Pizza","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,6,72,0,0,1,1,1,2,0,0,1,2,0,2017-03-31
"55423","C17031785","981020021840289","Cream Puff","1 year 7 months.","Female","Cat","Domestic Short Hair","Tortie",19,6,73,0,0,1,1,1,2,0,0,1,2,0,2017-03-31
"55425","O17041786","","possum","29 years 7 months.","Unknown","Opossum","","Black",355,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55426","O17041787","","Copy of possum","29 years 7 months.","Unknown","Opossum","","Black",355,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55427","O17041788","","Copy of Copy of possum","29 years 7 months.","Unknown","Opossum","","Black",355,2,1,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55428","O17041789","","Copy of Copy of Copy of possum","30 years 0 months.","Unknown","Opossum","","Black",360,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
"55429","O17041790","","Copy of Copy of Copy of Copy of possum","29 years 7 months.","Unknown","Opossum","","Black",355,2,0,0,1,0,0,0,0,0,0,0,0,0,2017-04-07
