"id","intakedate","movementdate","movementtype"
"61221",2018-10-05,2018-10-05,"Foster"
"61222",2018-10-05,2018-10-05,"Foster"
"61223",2018-10-05,2018-10-05,"Foster"
"61223",2018-10-05,2019-01-09,"Adoption"
"61224",2018-10-05,2018-10-05,"Foster"
"61225",2018-10-05,2018-10-05,"Foster"
"61227",2018-10-06,2018-11-20,"Foster"
"61227",2018-10-06,2018-12-10,"Adoption"
"61227",2018-10-06,2019-07-16,"Adoption"
"61228",2018-10-06,2018-10-16,"Adoption"
"61229",2018-10-06,2018-10-25,"Foster"
"61230",2018-10-06,2018-10-12,"Foster"
"61230",2018-10-06,2018-12-21,"Adoption"
"61232",2018-10-06,2018-10-10,"Adoption"
"61233",2018-10-06,2018-11-04,"Adoption"
"61233",2018-10-06,2018-11-13,"Adoption"
"61234",2018-10-06,2018-11-04,"Adoption"
"61235",2018-10-06,2018-11-08,"Adoption"
"61236",2018-10-06,2018-11-14,"Adoption"
"61238",2018-10-06,2018-11-20,"Adoption"
"61239",2018-10-06,2018-10-19,"Adoption"
"61240",2018-10-06,2018-11-26,"Adoption"
"61241",2018-10-06,2018-10-12,"Adoption"
"61242",2018-10-06,2018-10-12,"Adoption"
"61243",2018-10-07,2018-10-14,"Adoption"
"61243",2018-10-07,2018-12-02,"Transfer"
"61244",2018-10-07,2018-10-23,"Adoption"
"61245",2018-10-07,2018-10-12,"Foster"
"61245",2018-10-07,2018-11-19,"Adoption"
"61246",2018-10-08,2018-10-08,"Reclaimed"
"61248",2018-10-08,2018-10-15,"Foster"
"61248",2018-10-08,2018-11-02,"Adoption"
"61249",2018-10-08,2018-10-15,"Foster"
"61249",2018-10-08,2018-10-30,"Adoption"
"61251",2018-10-09,2018-10-09,"Reclaimed"
"61254",2018-10-09,2018-11-01,"Adoption"
"61255",2018-10-09,2018-11-08,"Adoption"
"61256",2018-10-09,2018-11-08,"Adoption"
"61257",2018-10-09,2018-10-09,"Reclaimed"
"61258",2018-10-09,2018-10-12,"Foster"
"61258",2018-10-09,2018-11-16,"Adoption"
"61260",2018-10-09,2018-10-09,"Reclaimed"
"61261",2018-10-09,2018-10-30,"Adoption"
"61262",2018-10-09,2018-10-10,"Reclaimed"
"61263",2018-10-09,2018-10-28,"Adoption"
"61265",2018-10-10,2018-10-20,"Foster"
"61265",2018-10-10,2018-12-22,"Adoption"
"61266",2018-10-10,2018-10-13,"Foster"
"61266",2018-10-10,2018-11-21,"Adoption"
"61267",2018-10-10,2018-10-22,"Adoption"
"61268",2018-10-10,2018-10-12,"Reclaimed"
"61269",2018-10-10,2018-10-15,"Foster"
"61269",2018-10-10,2018-10-31,"Adoption"
"61271",2018-10-10,2019-01-07,"Adoption"
"61271",2018-10-10,2019-02-11,"Foster"
"61271",2018-10-10,2019-04-01,"Adoption"
"61273",2018-10-10,2018-10-18,"Adoption"
"61274",2018-10-10,2018-11-28,"Adoption"
"61275",2018-10-11,2018-10-26,"Reclaimed"
"61276",2018-10-11,2018-10-22,"Adoption"
"61277",2018-10-11,2018-10-21,"Adoption"
"61278",2018-10-11,2018-10-21,"Adoption"
"61279",2018-10-04,2018-10-19,"Foster"
"61279",2018-10-04,2018-11-27,"Adoption"
"61280",2018-10-11,2018-10-11,"Reclaimed"
"61281",2018-10-11,2018-10-12,"Reclaimed"
"61282",2018-10-11,2018-10-12,"Reclaimed"
"61283",2018-10-11,2018-11-11,"Adoption"
"61284",2018-10-11,2018-10-20,"Transfer"
"61285",2018-10-11,2018-10-14,"Adoption"
"61286",2018-10-11,2018-10-16,"Adoption"
"61287",2018-10-11,2018-10-17,"Adoption"
"61287",2018-10-11,2018-12-02,"Adoption"
"61288",2018-10-11,2018-10-16,"Adoption"
"61290",2018-10-11,2018-10-27,"Foster"
"61291",2018-10-11,2018-11-21,"Adoption"
"61292",2018-10-11,2018-10-26,"Adoption"
"61293",2018-10-11,2018-10-26,"Adoption"
"61294",2018-10-11,2018-10-22,"Adoption"
"61295",2018-10-11,2019-01-04,"Adoption"
"61296",2018-10-11,2018-10-13,"Foster"
"61296",2018-10-11,2019-01-30,"Adoption"
"61298",2018-10-11,2018-10-30,"Adoption"
"61299",2018-10-11,2018-10-13,"Foster"
"61299",2018-10-11,2019-01-30,"Adoption"
"61300",2018-10-11,2018-10-13,"Foster"
"61301",2018-10-11,2018-10-13,"Foster"
"61301",2018-10-11,2019-02-01,"Adoption"
"61302",2018-10-11,2018-10-12,"Reclaimed"
"61304",2018-10-12,2018-10-18,"Adoption"
"61305",2018-10-12,2018-10-17,"Adoption"
"61306",2018-10-12,2018-11-26,"Adoption"
"61307",2018-10-12,2018-10-20,"Adoption"
"61308",2018-10-12,2018-10-18,"Adoption"
"61309",2018-10-12,2019-02-01,"Adoption"
"61312",2018-10-12,2018-10-17,"Adoption"
"61313",2018-10-12,2018-11-17,"Adoption"
"61314",2018-10-13,2018-10-13,"Reclaimed"
"61316",2018-10-13,2018-12-11,"Adoption"
"61317",2018-10-13,2018-10-15,"Reclaimed"
"61318",2018-10-13,2018-10-27,"Adoption"
"61319",2018-10-13,2018-10-15,"Reclaimed"
"61320",2018-10-13,2018-11-09,"Adoption"
"61321",2018-10-14,2018-11-19,"Adoption"
"61322",2018-10-14,2018-10-15,"Foster"
"61322",2018-10-14,2018-11-02,"Adoption"
"61323",2018-10-14,2018-12-07,"Adoption"
"61324",2018-10-14,2018-10-18,"Reclaimed"
"61325",2018-10-14,2018-10-21,"Adoption"
"61327",2018-10-15,2018-10-16,"Reclaimed"
"61328",2018-10-15,2018-10-27,"Adoption"
"61329",2018-10-15,2018-11-27,"Adoption"
"61330",2018-10-15,2018-10-17,"Reclaimed"
"61330",2018-10-15,2018-11-15,"Adoption"
"61331",2018-10-15,2018-10-16,"Reclaimed"
"61332",2018-10-15,2018-10-24,"Adoption"
"61336",2018-10-15,2018-11-09,"Adoption"
"61337",2018-10-15,2018-11-19,"Adoption"
"61338",2018-10-16,2018-10-17,"Reclaimed"
"61338",2018-10-16,2019-06-07,"Reclaimed"
"61339",2018-10-16,2018-10-22,"Adoption"
"61340",2018-10-16,2018-10-23,"Adoption"
"61341",2018-10-16,2018-10-19,"Foster"
"61341",2018-10-16,2018-12-03,"Adoption"
"61342",2018-10-16,2018-10-19,"Foster"
"61342",2018-10-16,2018-12-03,"Adoption"
"61343",2018-10-16,2018-11-08,"Adoption"
"61344",2018-10-16,2018-10-21,"Adoption"
"61345",2018-10-16,2018-11-10,"Adoption"
"61346",2018-10-16,2018-11-13,"Adoption"
"61347",2018-10-16,2018-10-30,"Adoption"
"61348",2018-10-16,2018-10-30,"Adoption"
"61349",2018-10-16,2018-11-20,"Adoption"
"61350",2018-10-16,2018-10-18,"Reclaimed"
"61350",2018-10-16,2018-10-22,"Reclaimed"
"61351",2018-10-16,2018-10-17,"Reclaimed"
"61352",2018-10-16,2018-11-08,"Adoption"
"61355",2018-10-17,2018-11-05,"Adoption"
"61356",2018-10-17,2018-10-24,"Foster"
"61356",2018-10-17,2018-10-26,"Adoption"
"61357",2018-10-17,2018-10-17,"Reclaimed"
"61358",2018-10-17,2018-11-03,"Adoption"
"61359",2018-10-17,2018-10-26,"Adoption"
"61361",2018-10-17,2018-10-17,"Reclaimed"
"61362",2018-10-17,2018-10-18,"Reclaimed"
"61362",2018-10-17,2019-09-09,"Reclaimed"
"61364",2018-10-17,2018-11-16,"Foster"
"61364",2018-10-17,2018-12-04,"Adoption"
"61366",2018-10-18,2018-10-20,"Reclaimed"
"61367",2018-10-18,2018-11-10,"Foster"
"61367",2018-10-18,2018-12-13,"Adoption"
"61368",2018-10-18,2018-10-27,"Adoption"
"61369",2018-10-18,2018-11-05,"Adoption"
"61370",2018-10-18,2018-10-25,"Transfer"
"61371",2018-10-18,2018-10-31,"Adoption"
"61372",2018-10-18,2018-10-23,"Adoption"
"61376",2018-10-18,2018-10-19,"Reclaimed"
"61376",2018-10-18,2019-02-23,"Adoption"
"61377",2018-10-19,2018-10-20,"Adoption"
"61378",2018-10-19,2018-10-20,"Adoption"
"61379",2018-10-19,2018-10-24,"Adoption"
"61380",2018-10-19,2018-10-26,"Adoption"
"61381",2018-10-19,2018-10-30,"Adoption"
"61382",2018-10-19,2018-11-16,"Foster"
"61382",2018-10-19,2018-12-07,"Adoption"
"61383",2018-10-19,2018-11-16,"Foster"
"61383",2018-10-19,2018-12-07,"Adoption"
"61384",2018-10-19,2018-11-16,"Foster"
"61384",2018-10-19,2018-12-08,"Foster"
"61384",2018-10-19,2018-12-18,"Adoption"
"61384",2018-10-19,2018-12-20,"Foster"
"61384",2018-10-19,2018-12-31,"Adoption"
"61384",2018-10-19,2019-02-01,"Foster"
"61384",2018-10-19,2019-03-01,"Adoption"
"61384",2018-10-19,2019-03-10,"Foster"
"61384",2018-10-19,2019-03-25,"Foster"
"61384",2018-10-19,2019-04-26,"Foster"
"61385",2018-10-19,2018-11-02,"Adoption"
"61386",2018-10-19,2018-10-20,"Transfer"
"61387",2018-10-19,2018-11-02,"Adoption"
"61388",2018-10-19,2018-10-31,"Adoption"
"61389",2018-10-19,2018-11-04,"Foster"
"61389",2018-10-19,2018-11-30,"Adoption"
"61390",2018-10-19,2018-10-20,"Foster"
"61392",2018-10-19,2018-10-20,"Foster"
"61393",2018-10-20,2018-10-20,"Reclaimed"
"61394",2018-10-20,2018-11-02,"Adoption"
"61396",2018-08-28,2018-08-12,"Foster"
"61396",2018-08-28,2018-11-03,"Adoption"
"61397",2018-10-20,2018-12-16,"Adoption"
"61398",2018-10-20,2018-12-16,"Adoption"
"61400",2018-10-20,2018-10-20,"Reclaimed"
"61401",2018-10-20,2018-10-20,"Reclaimed"
"61402",2018-10-20,2018-10-27,"Adoption"
"61403",2018-10-20,2018-10-27,"Transfer"
"61404",2018-10-20,2018-10-21,"Reclaimed"
"61405",2018-10-20,2018-10-22,"Foster"
"61405",2018-10-20,2018-12-14,"Adoption"
"61406",2018-10-21,2018-10-23,"Reclaimed"
"61407",2018-10-21,2018-10-31,"Adoption"
"61407",2018-10-21,2019-09-06,"Adoption"
"61409",2018-10-22,2018-11-05,"Adoption"
"61409",2018-10-22,2018-12-05,"Adoption"
"61409",2018-10-22,2018-12-21,"Adoption"
"61410",2018-10-22,2018-10-22,"Reclaimed"
"61411",2018-10-22,2018-10-22,"Reclaimed"
"61413",2018-10-22,2018-10-22,"Reclaimed"
"61414",2018-10-22,2018-10-25,"Adoption"
"61415",2018-10-22,2018-10-23,"Foster"
"61415",2018-10-22,2018-10-25,"Foster"
"61415",2018-10-22,2018-12-31,"Foster"
"61415",2018-10-22,2019-01-24,"Adoption"
"61416",2018-10-22,2018-10-23,"Foster"
"61416",2018-10-22,2018-10-25,"Foster"
"61416",2018-10-22,2018-12-31,"Foster"
"61416",2018-10-22,2019-01-11,"Adoption"
"61417",2018-10-22,2018-10-23,"Foster"
"61417",2018-10-22,2018-10-25,"Foster"
"61417",2018-10-22,2018-12-31,"Foster"
"61417",2018-10-22,2019-01-28,"Adoption"
"61418",2018-10-22,2018-10-23,"Foster"
"61418",2018-10-22,2018-10-25,"Foster"
"61418",2018-10-22,2018-12-31,"Foster"
"61418",2018-10-22,2019-01-11,"Adoption"
"61419",2018-10-22,2018-10-23,"Foster"
"61419",2018-10-22,2018-10-25,"Foster"
"61419",2018-10-22,2018-12-31,"Foster"
"61419",2018-10-22,2019-01-14,"Adoption"
"61420",2018-10-22,2018-11-01,"Adoption"
"61421",2018-10-22,2018-10-23,"Reclaimed"
"61422",2018-10-22,2018-11-21,"Adoption"
"61424",2018-10-22,2018-11-08,"Adoption"
"61424",2018-10-22,2018-11-17,"Adoption"
"61425",2018-10-22,2018-10-25,"Reclaimed"
"61426",2018-10-22,2018-10-25,"Reclaimed"
"61427",2018-10-22,2018-11-30,"Adoption"
"61428",2018-10-23,2018-10-30,"Adoption"
"61429",2018-10-23,2018-12-26,"Adoption"
"61431",2018-10-23,2018-10-23,"Reclaimed"
"61434",2018-10-23,2018-10-24,"Transfer"
"61435",2018-10-23,2018-11-11,"Adoption"
"61436",2018-10-23,2018-11-02,"Adoption"
"61437",2018-10-23,2018-11-02,"Adoption"
"61438",2018-10-23,2018-12-22,"Adoption"
"61438",2018-10-23,2019-02-12,"Adoption"
"61439",2018-10-23,2018-11-02,"Adoption"
"61440",2018-10-23,2018-11-09,"Adoption"
"61441",2018-10-23,2018-11-16,"Adoption"
"61441",2018-10-23,2018-12-24,"Adoption"
"61442",2018-10-23,2018-10-24,"Reclaimed"
"61442",2018-10-23,2018-10-28,"Transfer"
"61443",2018-10-23,2018-10-24,"Reclaimed"
"61444",2018-10-23,2018-10-24,"Reclaimed"
"61445",2018-10-23,2018-10-24,"Reclaimed"
"61450",2018-10-24,2018-11-17,"Adoption"
"61452",2018-10-24,2018-11-05,"Foster"
"61452",2018-10-24,2018-12-08,"Adoption"
"61453",2018-10-25,2018-11-13,"Adoption"
"61454",2018-10-25,2018-11-30,"Foster"
"61454",2018-10-25,2018-12-15,"Adoption"
"61455",2018-10-25,2018-11-09,"Adoption"
"61456",2018-10-25,2018-11-30,"Foster"
"61456",2018-10-25,2018-12-19,"Adoption"
"61457",2018-10-25,2018-11-09,"Adoption"
"61458",2018-10-25,2018-10-26,"Foster"
"61458",2018-10-25,2018-11-17,"Foster"
"61458",2018-10-25,2018-12-04,"Adoption"
"61459",2018-10-25,2018-10-26,"Foster"
"61459",2018-10-25,2018-11-17,"Foster"
"61459",2018-10-25,2018-12-19,"Adoption"
"61460",2018-10-25,2018-10-26,"Foster"
"61460",2018-10-25,2018-11-17,"Foster"
"61460",2018-10-25,2018-12-18,"Adoption"
"61461",2018-10-25,2018-10-26,"Foster"
"61461",2018-10-25,2018-11-17,"Foster"
"61461",2018-10-25,2018-12-18,"Adoption"
"61461",2018-10-25,2019-06-16,"Adoption"
"61462",2018-10-25,2018-10-26,"Foster"
"61462",2018-10-25,2018-11-17,"Foster"
"61462",2018-10-25,2018-12-18,"Adoption"
"61462",2018-10-25,2019-08-11,"Adoption"
"61463",2018-10-25,2018-10-26,"Foster"
"61463",2018-10-25,2018-11-17,"Foster"
"61463",2018-10-25,2018-12-20,"Adoption"
"61464",2018-10-25,2018-10-26,"Foster"
"61464",2018-10-25,2018-11-17,"Foster"
"61464",2018-10-25,2018-12-18,"Adoption"
"61465",2018-10-25,2018-10-26,"Foster"
"61465",2018-10-25,2018-11-17,"Foster"
"61465",2018-10-25,2018-12-18,"Adoption"
"61465",2018-10-25,2019-09-21,"Adoption"
"61468",2018-10-25,2018-10-27,"Transfer"
"61469",2018-10-25,2018-11-05,"Adoption"
"61469",2018-10-25,2018-11-20,"Adoption"
"61473",2018-10-26,2018-11-01,"Reclaimed"
"61480",2018-10-26,2018-12-09,"Adoption"
"61482",2018-10-26,2018-11-13,"Adoption"
"61484",2018-10-26,2018-11-07,"Adoption"
"61486",2018-10-26,2018-12-06,"Adoption"
"61487",2018-10-27,2018-11-07,"Adoption"
"61488",2018-10-27,2018-10-30,"Adoption"
"61490",2018-10-27,2018-11-02,"Adoption"
"61491",2018-10-27,2018-11-02,"Adoption"
"61492",2018-10-28,2018-11-09,"Transfer"
"61494",2018-10-29,2018-12-19,"Adoption"
"61495",2018-10-29,2018-11-09,"Adoption"
"61496",2018-10-29,2018-11-09,"Adoption"
"61497",2018-10-29,2018-11-15,"Adoption"
"61498",2018-10-29,2018-11-09,"Adoption"
"61499",2018-10-29,2018-11-09,"Adoption"
"61500",2018-10-29,2018-12-24,"Adoption"
"61501",2018-10-29,2018-12-01,"Adoption"
"61503",2018-10-29,2018-12-27,"Adoption"
"61505",2018-10-30,2018-10-31,"Reclaimed"
"61507",2018-10-30,2018-11-02,"Adoption"
"61509",2018-10-30,2018-10-30,"Reclaimed"
"61515",2018-10-30,2018-11-08,"Reclaimed"
"61518",2018-10-30,2018-11-18,"Adoption"
"61518",2018-10-30,2018-12-22,"Adoption"
"61519",2018-10-30,2018-12-07,"Adoption"
"61519",2018-10-30,2019-01-02,"Adoption"
"61520",2018-10-31,2018-11-19,"Adoption"
"61521",2018-10-31,2018-11-09,"Adoption"
"61522",2018-10-31,2018-11-14,"Adoption"
"61523",2018-10-31,2018-11-09,"Adoption"
"61523",2018-10-31,2018-12-03,"Adoption"
"61523",2018-10-31,2018-12-23,"Adoption"
"61525",2018-11-01,2018-11-16,"Adoption"
"61526",2018-11-01,2018-11-04,"Reclaimed"
"61528",2018-11-01,2018-11-09,"Foster"
"61528",2018-11-01,2019-01-29,"Foster"
"61528",2018-11-01,2019-02-15,"Adoption"
"61530",2018-11-01,2018-12-14,"Adoption"
"61531",2018-11-01,2018-12-29,"Adoption"
"61532",2018-11-01,2018-12-14,"Adoption"
"61532",2018-11-01,2019-07-01,"Adoption"
"61533",2018-11-01,2018-12-02,"Adoption"
"61534",2018-11-01,2018-11-07,"Adoption"
"61536",2018-11-01,2018-12-01,"Adoption"
"61537",2018-11-02,2018-11-02,"Reclaimed"
"61538",2018-11-02,2018-12-17,"Adoption"
"61538",2018-11-02,2019-01-11,"Adoption"
"61539",2018-11-02,2018-11-18,"Adoption"
"61540",2018-11-02,2018-11-18,"Reclaimed"
"61540",2018-11-02,2019-01-16,"Reclaimed"
"61541",2018-11-02,2018-11-09,"Adoption"
"61542",2018-11-02,2019-01-13,"Foster"
"61542",2018-11-02,2019-01-25,"Adoption"
"61542",2018-11-02,2019-06-08,"Foster"
"61542",2018-11-02,2019-07-25,"Adoption"
"61543",2018-11-02,2018-11-02,"Reclaimed"
"61544",2018-11-02,2018-11-08,"Foster"
"61544",2018-11-02,2018-12-28,"Adoption"
"61545",2018-11-02,2018-11-08,"Foster"
"61545",2018-11-02,2018-12-04,"Adoption"
"61545",2018-11-02,2018-12-14,"Adoption"
"61546",2018-11-02,2018-12-27,"Adoption"
"61548",2018-11-02,2018-11-03,"Foster"
"61548",2018-11-02,2019-01-10,"Foster"
"61548",2018-11-02,2019-01-29,"Adoption"
"61549",2018-11-02,2018-11-03,"Reclaimed"
"61550",2018-11-02,2018-11-03,"Reclaimed"
"61552",2018-11-03,2018-11-21,"Foster"
"61552",2018-11-03,2018-11-27,"Adoption"
"61553",2018-11-03,2018-12-16,"Adoption"
"61555",2018-11-03,2018-11-03,"Reclaimed"
"61556",2018-11-03,2018-11-04,"Reclaimed"
"61557",2018-11-03,2018-11-03,"Reclaimed"
"61558",2018-11-03,2018-11-19,"Adoption"
"61558",2018-11-03,2019-07-23,"Adoption"
"61558",2018-11-03,2020-02-07,"Adoption"
"61559",2018-11-03,2018-11-17,"Adoption"
"61561",2018-11-03,2018-11-09,"Reclaimed"
"61563",2018-11-04,2018-11-04,"Reclaimed"
"61564",2018-11-04,2018-11-13,"Adoption"
"61564",2018-11-04,2018-11-26,"Adoption"
"61565",2018-11-04,2018-11-27,"Adoption"
"61565",2018-11-04,2019-03-30,"Adoption"
"61566",2018-11-04,2018-11-27,"Adoption"
"61566",2018-11-04,2019-03-30,"Adoption"
"61567",2018-11-04,2018-11-15,"Adoption"
"61569",2018-11-05,2018-11-30,"Foster"
"61569",2018-11-05,2019-01-11,"Adoption"
"61570",2018-11-05,2018-12-04,"Adoption"
"61571",2018-11-05,2018-11-30,"Adoption"
"61572",2018-11-05,2018-12-03,"Adoption"
"61573",2018-11-05,2018-11-05,"Reclaimed"
"61575",2018-11-05,2018-11-30,"Adoption"
"61576",2018-11-05,2018-11-26,"Adoption"
"61577",2018-11-05,2018-11-10,"Foster"
"61577",2018-11-05,2018-12-22,"Adoption"
"61578",2018-11-05,2018-11-16,"Foster"
"61578",2018-11-05,2018-12-26,"Adoption"
"61581",2018-11-05,2018-11-20,"Adoption"
"61583",2018-11-05,2018-12-04,"Adoption"
"61585",2018-11-05,2018-11-07,"Transfer"
"61587",2018-11-07,2018-11-07,"Reclaimed"
"61588",2018-11-07,2018-11-14,"Foster"
"61588",2018-11-07,2018-11-20,"Adoption"
"61589",2018-11-07,2018-11-27,"Adoption"
"61590",2018-11-07,2018-11-07,"Reclaimed"
"61591",2018-11-07,2018-11-27,"Foster"
"61591",2018-11-07,2018-12-24,"Adoption"
"61592",2018-11-07,2019-02-20,"Adoption"
"61592",2018-11-07,2019-02-23,"Adoption"
"61593",2018-11-07,2018-12-01,"Adoption"
"61594",2018-11-07,2018-12-18,"Adoption"
"61595",2018-11-07,2018-12-12,"Adoption"
"61596",2018-11-07,2018-11-16,"Foster"
"61596",2018-11-07,2018-12-22,"Adoption"
"61597",2018-11-08,2018-12-02,"Foster"
"61597",2018-11-08,2019-02-22,"Adoption"
"61598",2018-11-08,2018-11-08,"Reclaimed"
"61599",2018-11-08,2018-11-17,"Adoption"
"61600",2018-11-08,2018-11-19,"Adoption"
"61604",2018-11-08,2018-11-10,"Foster"
"61604",2018-11-08,2018-12-20,"Adoption"
"61605",2018-11-08,2018-11-10,"Foster"
"61605",2018-11-08,2018-12-20,"Adoption"
"61606",2018-11-08,2018-11-10,"Foster"
"61606",2018-11-08,2019-01-16,"Adoption"
"61607",2018-11-08,2018-11-19,"Adoption"
"61607",2018-11-08,2018-12-01,"Adoption"
"61608",2018-11-08,2018-12-14,"Adoption"
"61608",2018-11-08,2018-12-28,"Adoption"
"61609",2018-11-08,2019-01-13,"Adoption"
"61610",2018-11-08,2018-12-14,"Adoption"
"61611",2018-11-08,2018-12-11,"Adoption"
"61612",2018-11-09,2018-11-13,"Reclaimed"
"61613",2018-11-09,2018-11-16,"Reclaimed"
"61614",2018-11-09,2018-11-09,"Foster"
"61615",2018-11-09,2018-11-09,"Foster"
"61615",2018-11-09,2019-01-18,"Adoption"
"61616",2018-11-09,2018-11-09,"Foster"
"61616",2018-11-09,2019-01-17,"Adoption"
"61619",2018-11-09,2018-11-10,"Reclaimed"
"61620",2018-11-09,2018-11-15,"Transfer"
"61621",2018-11-09,2018-11-09,"Reclaimed"
"61625",2018-11-10,2018-12-16,"Adoption"
"61626",2018-11-10,2018-11-17,"Reclaimed"
"61627",2018-11-10,2018-11-19,"Adoption"
"61629",2018-11-10,2018-12-04,"Adoption"
"61630",2018-11-10,2018-11-15,"Adoption"
"61631",2018-11-10,2018-11-15,"Adoption"
"61633",2018-11-10,2018-11-30,"Adoption"
"61634",2018-11-10,2018-11-11,"Reclaimed"
"61635",2018-11-10,2018-11-29,"Adoption"
"61636",2018-11-10,2018-12-04,"Adoption"
"61637",2018-11-10,2018-12-06,"Adoption"
"61638",2018-11-10,2018-12-01,"Adoption"
"61639",2018-11-10,2018-11-11,"Reclaimed"
"61642",2018-11-12,2018-11-13,"Reclaimed"
"61642",2018-11-12,2020-01-03,"Adoption"
"61643",2018-11-13,2018-12-14,"Adoption"
"61644",2018-11-13,2018-12-03,"Adoption"
"61645",2018-11-12,2018-11-19,"Foster"
"61645",2018-11-12,2018-12-21,"Adoption"
"61646",2018-11-13,2019-01-10,"Adoption"
"61647",2018-11-13,2018-11-17,"Foster"
"61647",2018-11-13,2019-01-13,"Transfer"
"61650",2018-11-13,2018-12-11,"Adoption"
"61655",2018-11-13,2018-11-15,"Reclaimed"
"61656",2018-11-13,2018-12-07,"Adoption"
"61657",2018-11-13,2018-11-28,"Foster"
"61657",2018-11-13,2018-11-30,"Adoption"
"61658",2018-11-14,2018-12-24,"Adoption"
"61658",2018-11-14,2019-08-04,"Adoption"
"61659",2018-11-14,2018-12-24,"Adoption"
"61659",2018-11-14,2019-07-30,"Foster"
"61659",2018-11-14,2019-08-04,"Adoption"
"61660",2018-11-14,2018-12-01,"Adoption"
"61662",2018-11-14,2018-11-27,"Adoption"
"61664",2018-11-14,2018-12-04,"Adoption"
"61666",2018-11-14,2018-11-30,"Adoption"
"61667",2018-11-14,2018-12-11,"Adoption"
"61668",2018-11-14,2018-12-15,"Adoption"
"61669",2018-11-14,2018-12-28,"Adoption"
"61671",2018-11-14,2018-11-15,"Adoption"
"61672",2018-11-14,2018-11-15,"Adoption"
"61673",2018-11-14,2018-11-17,"Reclaimed"
"61674",2018-11-14,2018-12-31,"Adoption"
"61675",2018-11-15,2018-12-04,"Adoption"
"61676",2018-11-15,2018-12-07,"Adoption"
"61677",2018-11-16,2018-11-17,"Reclaimed"
"61678",2018-11-16,2018-12-16,"Adoption"
"61679",2018-11-16,2018-11-19,"Transfer"
"61680",2018-11-16,2019-01-02,"Adoption"
"61681",2018-11-16,2018-11-30,"Foster"
"61681",2018-11-16,2019-01-27,"Adoption"
"61683",2018-11-16,2018-12-03,"Adoption"
"61684",2018-11-16,2018-11-17,"Reclaimed"
"61686",2018-11-17,2018-11-17,"Reclaimed"
"61688",2018-11-17,2018-11-18,"Reclaimed"
"61689",2018-11-17,2018-11-20,"Reclaimed"
"61690",2018-11-17,2018-11-20,"Foster"
"61690",2018-11-17,2018-11-27,"Adoption"
"61691",2018-11-17,2018-11-18,"Foster"
"61691",2018-11-17,2018-11-26,"Adoption"
"61692",2018-11-17,2018-11-20,"Foster"
"61692",2018-11-17,2018-11-27,"Adoption"
"61693",2018-11-18,2018-11-21,"Reclaimed"
"61694",2018-11-18,2018-12-01,"Adoption"
"61694",2018-11-18,2019-06-03,"Adoption"
"61695",2018-11-18,2018-11-30,"Adoption"
"61696",2018-11-18,2018-12-04,"Adoption"
"61697",2018-11-18,2018-11-20,"Reclaimed"
"61698",2018-11-19,2018-12-01,"Adoption"
"61699",2018-11-19,2018-11-27,"Adoption"
"61700",2018-11-19,2018-11-27,"Adoption"
"61701",2018-11-19,2018-11-19,"Reclaimed"
"61703",2018-11-19,2018-12-11,"Adoption"
"61704",2018-11-19,2018-11-29,"Foster"
"61704",2018-11-19,2018-12-20,"Foster"
"61704",2018-11-19,2018-12-22,"Adoption"
"61705",2018-11-19,2018-11-29,"Foster"
"61705",2018-11-19,2018-12-20,"Foster"
"61705",2018-11-19,2019-01-03,"Adoption"
"61706",2018-11-19,2018-11-29,"Foster"
"61706",2018-11-19,2018-12-20,"Foster"
"61706",2018-11-19,2018-12-21,"Adoption"
"61707",2018-11-19,2018-11-29,"Foster"
"61707",2018-11-19,2018-12-20,"Foster"
