"id","interaction","type","seq","date","date_end","time_int","duration"
"56519","Stray","intake",1,2017-07-07,2017-08-10,2017-07-07 UTC--2017-08-10 UTC,34
"56519","Foster","move",2,2017-08-10,2017-08-19,2017-08-10 UTC--2017-08-19 UTC,9
"56519","Stray","return",3,2017-08-19,2017-10-02,2017-08-19 UTC--2017-10-02 UTC,44
"56519","Foster","move",4,2017-10-02,2017-10-06,2017-10-02 UTC--2017-10-06 UTC,4
"56519","Adoption","move",5,2017-10-06,2017-10-06,2017-10-06 UTC--2017-10-06 UTC,0
"56519","Stray","return",6,2017-10-06,2020-03-03,2017-10-06 UTC--2020-03-03 UTC,879
"56520","Stray","intake",1,2017-07-07,2017-08-10,2017-07-07 UTC--2017-08-10 UTC,34
"56520","Foster","move",2,2017-08-10,2017-08-19,2017-08-10 UTC--2017-08-19 UTC,9
"56520","Stray","return",3,2017-08-19,2017-08-29,2017-08-19 UTC--2017-08-29 UTC,10
"56520","Adoption","move",4,2017-08-29,2020-03-03,2017-08-29 UTC--2020-03-03 UTC,917
"56521","Stray","intake",1,2017-07-07,2017-07-13,2017-07-07 UTC--2017-07-13 UTC,6
"56521","Foster","move",2,2017-07-13,2017-08-09,2017-07-13 UTC--2017-08-09 UTC,27
"56521","Adoption","move",3,2017-08-09,2017-08-09,2017-08-09 UTC--2017-08-09 UTC,0
"56521","Stray","return",4,2017-08-09,2020-03-03,2017-08-09 UTC--2020-03-03 UTC,937
"56522","Animal Health","intake",1,2017-07-07,2017-07-19,2017-07-07 UTC--2017-07-19 UTC,12
"56522","Transfer","move",2,2017-07-19,2020-03-03,2017-07-19 UTC--2020-03-03 UTC,958
"56525","Stray","intake",1,2017-07-07,2017-07-14,2017-07-07 UTC--2017-07-14 UTC,7
"56525","Reclaimed","move",2,2017-07-14,2020-03-03,2017-07-14 UTC--2020-03-03 UTC,963
"56528","Incompatible with owner lifestyle","intake",1,2017-07-07,2017-07-28,2017-07-07 UTC--2017-07-28 UTC,21
"56528","Adoption","move",2,2017-07-28,2020-03-03,2017-07-28 UTC--2020-03-03 UTC,949
"56529","Born in Shelter","intake",1,2017-07-06,2017-07-06,2017-07-06 UTC--2017-07-06 UTC,0
"56529","Foster","move",2,2017-07-06,2017-09-08,2017-07-06 UTC--2017-09-08 UTC,64
"56529","Stray","return",3,2017-09-08,2017-09-15,2017-09-08 UTC--2017-09-15 UTC,7
"56529","Adoption","move",4,2017-09-15,2017-09-30,2017-09-15 UTC--2017-09-30 UTC,15
"56529","Dead On Arrival","return",5,2017-09-30,2017-09-30,2017-09-30 UTC--2017-09-30 UTC,0
"56529","Dead On Arrival","dead",6,2017-09-30,2017-09-30,2017-09-30 UTC--2017-09-30 UTC,0
"56530","Born in Shelter","intake",1,2017-07-06,2017-07-06,2017-07-06 UTC--2017-07-06 UTC,0
"56530","Foster","move",2,2017-07-06,2017-09-08,2017-07-06 UTC--2017-09-08 UTC,64
"56530","Stray","return",3,2017-09-08,2017-09-13,2017-09-08 UTC--2017-09-13 UTC,5
"56530","Adoption","move",4,2017-09-13,2020-03-03,2017-09-13 UTC--2020-03-03 UTC,902
"56531","Born in Shelter","intake",1,2017-07-06,2017-07-06,2017-07-06 UTC--2017-07-06 UTC,0
"56531","Foster","move",2,2017-07-06,2017-09-08,2017-07-06 UTC--2017-09-08 UTC,64
"56531","Adoption","move",3,2017-09-08,2017-09-08,2017-09-08 UTC--2017-09-08 UTC,0
"56531","Stray","return",4,2017-09-08,2020-03-03,2017-09-08 UTC--2020-03-03 UTC,907
"56532","Born in Shelter","intake",1,2017-07-06,2017-07-06,2017-07-06 UTC--2017-07-06 UTC,0
"56532","Foster","move",2,2017-07-06,2017-09-08,2017-07-06 UTC--2017-09-08 UTC,64
"56532","Adoption","move",3,2017-09-08,2017-09-08,2017-09-08 UTC--2017-09-08 UTC,0
"56532","Stray","return",4,2017-09-08,2020-03-03,2017-09-08 UTC--2020-03-03 UTC,907
"56533","Born in Shelter","intake",1,2017-07-06,2017-07-06,2017-07-06 UTC--2017-07-06 UTC,0
"56533","Foster","move",2,2017-07-06,2017-09-08,2017-07-06 UTC--2017-09-08 UTC,64
"56533","Adoption","move",3,2017-09-08,2017-09-08,2017-09-08 UTC--2017-09-08 UTC,0
"56533","Stray","return",4,2017-09-08,2020-03-03,2017-09-08 UTC--2020-03-03 UTC,907
"56535","Abandoned","intake",1,2017-07-07,2017-08-11,2017-07-07 UTC--2017-08-11 UTC,35
"56535","Adoption","move",2,2017-08-11,2020-03-03,2017-08-11 UTC--2020-03-03 UTC,935
"56536","Stray","intake",1,2017-07-07,2017-08-26,2017-07-07 UTC--2017-08-26 UTC,50
"56536","Adoption","move",2,2017-08-26,2020-03-03,2017-08-26 UTC--2020-03-03 UTC,920
"56537","Stray","intake",1,2017-07-08,2017-07-09,2017-07-08 UTC--2017-07-09 UTC,1
"56537","Reclaimed","move",2,2017-07-09,2020-03-03,2017-07-09 UTC--2020-03-03 UTC,968
"56538","Stray","intake",1,2017-07-08,2017-07-10,2017-07-08 UTC--2017-07-10 UTC,2
"56538","Transfer","move",2,2017-07-10,2020-03-03,2017-07-10 UTC--2020-03-03 UTC,967
"56539","Stray","intake",1,2017-07-08,2017-07-10,2017-07-08 UTC--2017-07-10 UTC,2
"56539","Transfer","move",2,2017-07-10,2020-03-03,2017-07-10 UTC--2020-03-03 UTC,967
"56540","Stray","intake",1,2017-07-08,2017-07-15,2017-07-08 UTC--2017-07-15 UTC,7
"56540","Foster","move",2,2017-07-15,2017-07-25,2017-07-15 UTC--2017-07-25 UTC,10
"56540","Stray","return",3,2017-07-25,2017-07-25,2017-07-25 UTC--2017-07-25 UTC,0
"56540","UU - untreatable, unmanageable health","dead",4,2017-07-25,2017-07-25,2017-07-25 UTC--2017-07-25 UTC,0
"56541","Stray","intake",1,2017-07-08,2017-07-15,2017-07-08 UTC--2017-07-15 UTC,7
"56541","Foster","move",2,2017-07-15,2017-09-06,2017-07-15 UTC--2017-09-06 UTC,53
"56541","Stray","return",3,2017-09-06,2017-09-11,2017-09-06 UTC--2017-09-11 UTC,5
"56541","Adoption","move",4,2017-09-11,2020-03-03,2017-09-11 UTC--2020-03-03 UTC,904
"56542","Incompatible with owner lifestyle","intake",1,2017-07-08,2017-07-24,2017-07-08 UTC--2017-07-24 UTC,16
"56542","Adoption","move",2,2017-07-24,2020-03-03,2017-07-24 UTC--2020-03-03 UTC,953
"56543","Incompatible with owner lifestyle","intake",1,2017-07-08,2017-07-16,2017-07-08 UTC--2017-07-16 UTC,8
"56543","Adoption","move",2,2017-07-16,2020-03-03,2017-07-16 UTC--2020-03-03 UTC,961
"56544","Incompatible with owner lifestyle","intake",1,2017-07-08,2017-07-27,2017-07-08 UTC--2017-07-27 UTC,19
"56544","Adoption","move",2,2017-07-27,2017-07-28,2017-07-27 UTC--2017-07-28 UTC,1
"56544","Incompatible with owner lifestyle","return",3,2017-07-28,2017-07-29,2017-07-28 UTC--2017-07-29 UTC,1
"56544","Adoption","move",4,2017-07-29,2020-03-03,2017-07-29 UTC--2020-03-03 UTC,948
"56545","Incompatible with owner lifestyle","intake",1,2017-07-08,2017-07-20,2017-07-08 UTC--2017-07-20 UTC,12
"56545","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56546","Landlord issues","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56546","Adoption","move",2,2017-07-14,2020-03-03,2017-07-14 UTC--2020-03-03 UTC,963
"56547","Litter relinquishment","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56547","Foster","move",2,2017-07-14,2017-08-02,2017-07-14 UTC--2017-08-02 UTC,19
"56547","Stray","return",3,2017-08-02,2017-08-04,2017-08-02 UTC--2017-08-04 UTC,2
"56547","Adoption","move",4,2017-08-04,2020-03-03,2017-08-04 UTC--2020-03-03 UTC,942
"56548","Litter relinquishment","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56548","Foster","move",2,2017-07-14,2017-08-15,2017-07-14 UTC--2017-08-15 UTC,32
"56548","Stray","return",3,2017-08-15,2017-08-16,2017-08-15 UTC--2017-08-16 UTC,1
"56548","Adoption","move",4,2017-08-16,2020-03-03,2017-08-16 UTC--2020-03-03 UTC,930
"56549","Litter relinquishment","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56549","Foster","move",2,2017-07-14,2017-08-15,2017-07-14 UTC--2017-08-15 UTC,32
"56549","Stray","return",3,2017-08-15,2017-08-19,2017-08-15 UTC--2017-08-19 UTC,4
"56549","Adoption","move",4,2017-08-19,2020-03-03,2017-08-19 UTC--2020-03-03 UTC,927
"56550","Litter relinquishment","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56550","Foster","move",2,2017-07-14,2017-08-15,2017-07-14 UTC--2017-08-15 UTC,32
"56550","Stray","return",3,2017-08-15,2017-08-18,2017-08-15 UTC--2017-08-18 UTC,3
"56550","Adoption","move",4,2017-08-18,2020-03-03,2017-08-18 UTC--2020-03-03 UTC,928
"56551","Litter relinquishment","intake",1,2017-07-08,2017-07-14,2017-07-08 UTC--2017-07-14 UTC,6
"56551","Foster","move",2,2017-07-14,2017-12-28,2017-07-14 UTC--2017-12-28 UTC,167
"56551","Adoption","move",3,2017-12-28,2017-12-28,2017-12-28 UTC--2017-12-28 UTC,0
"56551","Stray","return",4,2017-12-28,2020-03-03,2017-12-28 UTC--2020-03-03 UTC,796
"56552","Stray","intake",1,2017-06-23,2017-06-30,2017-06-23 UTC--2017-06-30 UTC,7
"56552","Foster","move",2,2017-06-30,2017-07-09,2017-06-30 UTC--2017-07-09 UTC,9
"56552","Stray","return",3,2017-07-09,2017-07-10,2017-07-09 UTC--2017-07-10 UTC,1
"56552","Foster","move",4,2017-07-10,2017-07-11,2017-07-10 UTC--2017-07-11 UTC,1
"56552","Stray","return",5,2017-07-11,2017-07-11,2017-07-11 UTC--2017-07-11 UTC,0
"56552","Died in care","dead",6,2017-07-11,2017-07-11,2017-07-11 UTC--2017-07-11 UTC,0
"56553","Stray","intake",1,2017-07-09,2017-07-13,2017-07-09 UTC--2017-07-13 UTC,4
"56553","Reclaimed","move",2,2017-07-13,2017-09-20,2017-07-13 UTC--2017-09-20 UTC,69
"56553","Reclaimed","move",3,2017-09-20,2017-09-20,2017-09-20 UTC--2017-09-20 UTC,0
"56553","Stray","return",4,2017-09-20,2018-09-12,2017-09-20 UTC--2018-09-12 UTC,357
"56553","Unsuitable Accommodation","return",5,2018-09-12,2018-09-18,2018-09-12 UTC--2018-09-18 UTC,6
"56553","Adoption","move",6,2018-09-18,2020-03-03,2018-09-18 UTC--2020-03-03 UTC,532
"56554","Stray","intake",1,2017-07-09,2017-07-09,2017-07-09 UTC--2017-07-09 UTC,0
"56554","Reclaimed","move",2,2017-07-09,2020-03-03,2017-07-09 UTC--2020-03-03 UTC,968
"56555","Stray","intake",1,2017-07-09,2017-07-20,2017-07-09 UTC--2017-07-20 UTC,11
"56555","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56557","Stray","intake",1,2017-07-10,2017-07-25,2017-07-10 UTC--2017-07-25 UTC,15
"56557","Adoption","move",2,2017-07-25,2020-03-03,2017-07-25 UTC--2020-03-03 UTC,952
"56558","Stray","intake",1,2017-07-10,2017-07-29,2017-07-10 UTC--2017-07-29 UTC,19
"56558","Adoption","move",2,2017-07-29,2020-03-03,2017-07-29 UTC--2020-03-03 UTC,948
"56559","Stray","intake",1,2017-07-10,2017-07-29,2017-07-10 UTC--2017-07-29 UTC,19
"56559","Adoption","move",2,2017-07-29,2020-03-03,2017-07-29 UTC--2020-03-03 UTC,948
"56560","Marriage/Relationship split","intake",1,2017-07-10,2017-08-02,2017-07-10 UTC--2017-08-02 UTC,23
"56560","Foster","move",2,2017-08-02,2017-09-03,2017-08-02 UTC--2017-09-03 UTC,32
"56560","Foster","move",3,2017-09-03,2017-09-03,2017-09-03 UTC--2017-09-03 UTC,0
"56560","Stray","return",4,2017-09-03,2017-09-09,2017-09-03 UTC--2017-09-09 UTC,6
"56560","Adoption","move",5,2017-09-09,2017-09-09,2017-09-09 UTC--2017-09-09 UTC,0
"56560","Stray","return",6,2017-09-09,2017-09-29,2017-09-09 UTC--2017-09-29 UTC,20
"56560","Biting","return",7,2017-09-29,2017-10-06,2017-09-29 UTC--2017-10-06 UTC,7
"56560","Foster","move",8,2017-10-06,2018-01-26,2017-10-06 UTC--2018-01-26 UTC,112
"56560","Adoption","move",9,2018-01-26,2018-01-26,2018-01-26 UTC--2018-01-26 UTC,0
"56560","Stray","return",10,2018-01-26,2020-03-03,2018-01-26 UTC--2020-03-03 UTC,767
"56561","Moving","intake",1,2017-07-10,2017-07-15,2017-07-10 UTC--2017-07-15 UTC,5
"56561","Adoption","move",2,2017-07-15,2020-03-03,2017-07-15 UTC--2020-03-03 UTC,962
"56562","Moving","intake",1,2017-07-10,2017-07-19,2017-07-10 UTC--2017-07-19 UTC,9
"56562","Adoption","move",2,2017-07-19,2020-03-03,2017-07-19 UTC--2020-03-03 UTC,958
"56563","Stray","intake",1,2017-07-10,2017-07-10,2017-07-10 UTC--2017-07-10 UTC,0
"56563","Reclaimed","move",2,2017-07-10,2018-08-18,2017-07-10 UTC--2018-08-18 UTC,404
"56563","Stray","return",3,2018-08-18,2018-08-20,2018-08-18 UTC--2018-08-20 UTC,2
"56563","Reclaimed","move",4,2018-08-20,2019-06-07,2018-08-20 UTC--2019-06-07 UTC,291
"56563","Stray","return",5,2019-06-07,2019-07-06,2019-06-07 UTC--2019-07-06 UTC,29
"56563","Adoption","move",6,2019-07-06,2020-03-03,2019-07-06 UTC--2020-03-03 UTC,241
"56564","Incompatible with owner lifestyle","intake",1,2017-07-10,2017-07-15,2017-07-10 UTC--2017-07-15 UTC,5
"56564","Adoption","move",2,2017-07-15,2020-03-03,2017-07-15 UTC--2020-03-03 UTC,962
"56566","Stray","intake",1,2017-07-11,2017-07-11,2017-07-11 UTC--2017-07-11 UTC,0
"56566","Reclaimed","move",2,2017-07-11,2020-03-03,2017-07-11 UTC--2020-03-03 UTC,966
"56567","Stray","intake",1,2017-07-11,2017-07-20,2017-07-11 UTC--2017-07-20 UTC,9
"56567","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56568","Stray","intake",1,2017-07-11,2017-08-03,2017-07-11 UTC--2017-08-03 UTC,23
"56568","Adoption","move",2,2017-08-03,2020-03-03,2017-08-03 UTC--2020-03-03 UTC,943
"56569","Stray","intake",1,2017-07-11,2017-07-21,2017-07-11 UTC--2017-07-21 UTC,10
"56569","Adoption","move",2,2017-07-21,2020-03-03,2017-07-21 UTC--2020-03-03 UTC,956
"56570","Stray","intake",1,2017-07-11,2017-07-29,2017-07-11 UTC--2017-07-29 UTC,18
"56570","Adoption","move",2,2017-07-29,2020-03-03,2017-07-29 UTC--2020-03-03 UTC,948
"56571","Stray","intake",1,2017-07-11,2017-08-14,2017-07-11 UTC--2017-08-14 UTC,34
"56571","Adoption","move",2,2017-08-14,2020-03-03,2017-08-14 UTC--2020-03-03 UTC,932
"56572","Moving","intake",1,2017-07-11,2017-07-18,2017-07-11 UTC--2017-07-18 UTC,7
"56572","Adoption","move",2,2017-07-18,2017-07-29,2017-07-18 UTC--2017-07-29 UTC,11
"56572","Incompatible with owner lifestyle","return",3,2017-07-29,2017-09-03,2017-07-29 UTC--2017-09-03 UTC,36
"56572","Adoption","move",4,2017-09-03,2020-03-03,2017-09-03 UTC--2020-03-03 UTC,912
"56573","Incompatible with owner lifestyle","intake",1,2017-07-11,2017-08-07,2017-07-11 UTC--2017-08-07 UTC,27
"56573","Adoption","move",2,2017-08-07,2020-03-03,2017-08-07 UTC--2020-03-03 UTC,939
"56574","Moving","intake",1,2017-07-11,2017-08-10,2017-07-11 UTC--2017-08-10 UTC,30
"56574","Adoption","move",2,2017-08-10,2020-03-03,2017-08-10 UTC--2020-03-03 UTC,936
"56575","Stray","intake",1,2017-07-11,2017-07-12,2017-07-11 UTC--2017-07-12 UTC,1
"56575","Reclaimed","move",2,2017-07-12,2020-03-03,2017-07-12 UTC--2020-03-03 UTC,965
"56576","Stray","intake",1,2017-07-12,2017-07-13,2017-07-12 UTC--2017-07-13 UTC,1
"56576","Reclaimed","move",2,2017-07-13,2020-03-03,2017-07-13 UTC--2020-03-03 UTC,964
"56577","Litter relinquishment","intake",1,2017-07-12,2017-07-20,2017-07-12 UTC--2017-07-20 UTC,8
"56577","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56578","Litter relinquishment","intake",1,2017-07-12,2017-07-20,2017-07-12 UTC--2017-07-20 UTC,8
"56578","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56579","Litter relinquishment","intake",1,2017-07-12,2017-07-20,2017-07-12 UTC--2017-07-20 UTC,8
"56579","Adoption","move",2,2017-07-20,2020-03-03,2017-07-20 UTC--2020-03-03 UTC,957
"56580","Stray","intake",1,2017-07-12,2017-07-13,2017-07-12 UTC--2017-07-13 UTC,1
"56580","Reclaimed","move",2,2017-07-13,2017-08-01,2017-07-13 UTC--2017-08-01 UTC,19
"56580","Stray","return",3,2017-08-01,2017-08-04,2017-08-01 UTC--2017-08-04 UTC,3
"56580","Reclaimed","move",4,2017-08-04,2020-03-03,2017-08-04 UTC--2020-03-03 UTC,942
"56581","Stray","intake",1,2017-07-12,2017-07-15,2017-07-12 UTC--2017-07-15 UTC,3
"56581","Foster","move",2,2017-07-15,2017-08-01,2017-07-15 UTC--2017-08-01 UTC,17
"56581","Stray","return",3,2017-08-01,2017-10-02,2017-08-01 UTC--2017-10-02 UTC,62
"56581","Adoption","move",4,2017-10-02,2017-11-28,2017-10-02 UTC--2017-11-28 UTC,57
"56581","Biting","return",5,2017-11-28,2017-12-08,2017-11-28 UTC--2017-12-08 UTC,10
"56581","Transfer","move",6,2017-12-08,2020-03-03,2017-12-08 UTC--2020-03-03 UTC,816
"56582","Stray","intake",1,2017-07-12,2017-08-10,2017-07-12 UTC--2017-08-10 UTC,29
"56582","Foster","move",2,2017-08-10,2017-08-19,2017-08-10 UTC--2017-08-19 UTC,9
"56582","Stray","return",3,2017-08-19,2017-08-24,2017-08-19 UTC--2017-08-24 UTC,5
"56582","Adoption","move",4,2017-08-24,2020-03-03,2017-08-24 UTC--2020-03-03 UTC,922
"56583","Stray","intake",1,2017-07-12,2017-07-23,2017-07-12 UTC--2017-07-23 UTC,11
"56583","Adoption","move",2,2017-07-23,2020-03-03,2017-07-23 UTC--2020-03-03 UTC,954
"56584","Litter relinquishment","intake",1,2017-07-12,2017-08-07,2017-07-12 UTC--2017-08-07 UTC,26
"56584","Adoption","move",2,2017-08-07,2020-03-03,2017-08-07 UTC--2020-03-03 UTC,939
"56585","Litter relinquishment","intake",1,2017-07-12,2017-08-26,2017-07-12 UTC--2017-08-26 UTC,45
"56585","Adoption","move",2,2017-08-26,2020-03-03,2017-08-26 UTC--2020-03-03 UTC,920
"56586","Litter relinquishment","intake",1,2017-07-12,2017-07-29,2017-07-12 UTC--2017-07-29 UTC,17
"56586","Adoption","move",2,2017-07-29,2020-03-03,2017-07-29 UTC--2020-03-03 UTC,948
"56587","Litter relinquishment","intake",1,2017-07-12,2017-07-24,2017-07-12 UTC--2017-07-24 UTC,12
"56587","Adoption","move",2,2017-07-24,2020-03-03,2017-07-24 UTC--2020-03-03 UTC,953
"56588","Litter relinquishment","intake",1,2017-07-12,2017-07-21,2017-07-12 UTC--2017-07-21 UTC,9
"56588","Adoption","move",2,2017-07-21,2020-03-03,2017-07-21 UTC--2020-03-03 UTC,956
"56591","Stray","intake",1,2017-07-13,2017-07-14,2017-07-13 UTC--2017-07-14 UTC,1
"56591","Reclaimed","move",2,2017-07-14,2020-03-03,2017-07-14 UTC--2020-03-03 UTC,963
"56593","Stray","intake",1,2017-07-13,2017-07-17,2017-07-13 UTC--2017-07-17 UTC,4
"56593","Reclaimed","move",2,2017-07-17,2017-07-17,2017-07-17 UTC--2017-07-17 UTC,0
"56593","Incompatible with owner lifestyle","return",3,2017-07-17,2017-07-18,2017-07-17 UTC--2017-07-18 UTC,1
"56593","Transfer","move",4,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56594","Transfer from Other Shelter","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56594","Adoption","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56595","Transfer from Other Shelter","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56595","Adoption","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56597","Transfer from Other Shelter","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56597","Adoption","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56598","Transfer from Other Shelter","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56598","Adoption","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56599","Transfer from Other Shelter","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56599","Adoption","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56600","Stray","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56600","Reclaimed","move",2,2017-07-18,2020-03-03,2017-07-18 UTC--2020-03-03 UTC,959
"56601","Stray","intake",1,2017-07-13,2017-07-13,2017-07-13 UTC--2017-07-13 UTC,0
"56601","Reclaimed","move",2,2017-07-13,2020-03-03,2017-07-13 UTC--2020-03-03 UTC,964
"56602","Moving","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56602","Foster","move",2,2017-07-18,2017-07-22,2017-07-18 UTC--2017-07-22 UTC,4
"56602","Adoption","move",3,2017-07-22,2017-07-22,2017-07-22 UTC--2017-07-22 UTC,0
"56602","Stray","return",4,2017-07-22,2020-03-03,2017-07-22 UTC--2020-03-03 UTC,955
"56603","Owner Deceased","intake",1,2017-07-13,2017-07-13,2017-07-13 UTC--2017-07-13 UTC,0
"56603","Foster","move",2,2017-07-13,2019-03-06,2017-07-13 UTC--2019-03-06 UTC,601
"56603","Transfer","move",3,2019-03-06,2019-03-06,2019-03-06 UTC--2019-03-06 UTC,0
"56603","Stray","return",4,2019-03-06,2020-03-03,2019-03-06 UTC--2020-03-03 UTC,363
"56604","Owner Deceased","intake",1,2017-07-13,2017-07-13,2017-07-13 UTC--2017-07-13 UTC,0
"56604","Foster","move",2,2017-07-13,2018-02-04,2017-07-13 UTC--2018-02-04 UTC,206
"56604","Adoption","move",3,2018-02-04,2018-02-04,2018-02-04 UTC--2018-02-04 UTC,0
"56604","Stray","return",4,2018-02-04,2020-03-03,2018-02-04 UTC--2020-03-03 UTC,758
"56605","Owner Deceased","intake",1,2017-07-13,2017-07-13,2017-07-13 UTC--2017-07-13 UTC,0
"56605","Foster","move",2,2017-07-13,2018-02-18,2017-07-13 UTC--2018-02-18 UTC,220
"56605","Adoption","move",3,2018-02-18,2018-02-18,2018-02-18 UTC--2018-02-18 UTC,0
"56605","Stray","return",4,2018-02-18,2020-03-03,2018-02-18 UTC--2020-03-03 UTC,744
"56606","Stray","intake",1,2017-07-13,2017-07-28,2017-07-13 UTC--2017-07-28 UTC,15
"56606","Adoption","move",2,2017-07-28,2020-03-03,2017-07-28 UTC--2020-03-03 UTC,949
"56607","Litter relinquishment","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56607","Foster","move",2,2017-07-18,2017-08-08,2017-07-18 UTC--2017-08-08 UTC,21
"56607","Stray","return",3,2017-08-08,2017-08-17,2017-08-08 UTC--2017-08-17 UTC,9
"56607","Adoption","move",4,2017-08-17,2020-03-03,2017-08-17 UTC--2020-03-03 UTC,929
"56608","Litter relinquishment","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56608","Foster","move",2,2017-07-18,2017-08-08,2017-07-18 UTC--2017-08-08 UTC,21
"56608","Stray","return",3,2017-08-08,2017-08-16,2017-08-08 UTC--2017-08-16 UTC,8
"56608","Adoption","move",4,2017-08-16,2019-08-26,2017-08-16 UTC--2019-08-26 UTC,740
"56608","Incompatible with owner lifestyle","return",5,2019-08-26,2019-10-04,2019-08-26 UTC--2019-10-04 UTC,39
"56608","Adoption","move",6,2019-10-04,2020-03-03,2019-10-04 UTC--2020-03-03 UTC,151
"56609","Litter relinquishment","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56609","Foster","move",2,2017-07-18,2017-08-08,2017-07-18 UTC--2017-08-08 UTC,21
"56609","Stray","return",3,2017-08-08,2017-08-13,2017-08-08 UTC--2017-08-13 UTC,5
"56609","Adoption","move",4,2017-08-13,2019-01-19,2017-08-13 UTC--2019-01-19 UTC,524
"56609","Behavioral Issues","return",5,2019-01-19,2019-03-29,2019-01-19 UTC--2019-03-29 UTC,69
"56609","Adoption","move",6,2019-03-29,2020-03-03,2019-03-29 UTC--2020-03-03 UTC,340
"56610","Litter relinquishment","intake",1,2017-07-13,2017-07-18,2017-07-13 UTC--2017-07-18 UTC,5
"56610","Foster","move",2,2017-07-18,2017-08-08,2017-07-18 UTC--2017-08-08 UTC,21
"56610","Stray","return",3,2017-08-08,2017-08-13,2017-08-08 UTC--2017-08-13 UTC,5
"56610","Adoption","move",4,2017-08-13,2020-03-03,2017-08-13 UTC--2020-03-03 UTC,933
"56611","Animal Health","intake",1,2017-07-14,2017-10-31,2017-07-14 UTC--2017-10-31 UTC,109
"56611","Adoption","move",2,2017-10-31,2020-03-03,2017-10-31 UTC--2020-03-03 UTC,854
"56612","Incompatible with owner lifestyle","intake",1,2017-07-14,2017-09-01,2017-07-14 UTC--2017-09-01 UTC,49
